F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-int[],F3-Integer,F3-Long,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-Object[],F3-char,F3-String,F3-long,F3-ExecRow,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,category
7791,3169,20,47,0.2328767123287671,0.2528409090909091,0.3958333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0355555555555555,0.1290974944245563,-0.9288888888888888,0.1290974944245563,-1.0,7198,22,288,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,open
7791,3169,20,47,0.8610567514677103,0.2528409090909091,0.575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,MT_CORRECTNESS,LI_LAZY_INIT_STATIC,3,-1.0,0.0,0.0834179922756752,-1.0,0.0834179922756752,-1.0,6554,22,288,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,open
1426,580,0,47,0.8974358974358975,0.1481481481481481,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0434782608695652,0.1290974944245563,-0.9130434782608696,0.1290974944245563,-1.0,7547,22,75,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,open
1166,369,36,47,0.8366718027734977,0.5845272206303725,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,77,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0222222222222222,0.1290974944245563,-0.9555555555555556,0.1290974944245563,-1.0,6311,22,124,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,open
1166,369,36,47,0.8073959938366718,0.5845272206303725,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,77,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0222222222222222,0.1290974944245563,-0.9555555555555556,0.1290974944245563,-1.0,6311,22,124,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,open
6991,2836,22,47,0.7381974248927039,0.5901639344262295,0.5222222222222223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,4264,22,755,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,open
6991,2836,22,47,0.5806062231759657,0.5901639344262295,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0952380952380952,0.0834179922756752,-0.8095238095238095,0.0834179922756752,-1.0,6403,22,755,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,open
1166,369,34,47,0.6322751322751323,0.8567251461988304,0.5597017949029618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,EQ_UNUSUAL,2,1.0,1.0,0.1290974944245563,1.0,0.1290974944245563,1.0,578,22,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
1166,369,34,47,0.6322751322751323,0.8567251461988304,0.5597017949029618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,BAD_PRACTICE,HE_EQUALS_USE_HASHCODE,2,1.0,0.1666666666666666,0.0043804563877339,-0.6666666666666666,0.0043804563877339,1.0,578,22,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
1166,369,34,47,0.4996693121693121,0.8567251461988304,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,77,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0952380952380952,0.0834179922756752,-0.8095238095238095,0.0834179922756752,1.0,578,22,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
1166,369,34,47,0.167989417989418,0.8567251461988304,0.4725274725274725,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,77,MT_CORRECTNESS,UG_SYNC_SET_UNSYNC_GET,2,1.0,0.7619047619047619,0.0834179922756752,0.5238095238095238,0.0834179922756752,1.0,578,22,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
7482,2986,4,47,0.4834437086092715,0.5945945945945946,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.05,0.0043804563877339,-0.9,0.0043804563877339,-1.0,7546,22,65,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,open
814,210,0,47,0.6808510638297872,0.4814814814814814,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.05,0.0043804563877339,-0.9,0.0043804563877339,-1.0,7547,22,67,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,open
814,210,0,47,0.6808510638297872,0.4814814814814814,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0434782608695652,0.1290974944245563,-0.9130434782608696,0.1290974944245563,-1.0,7547,22,67,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,open
836,217,3,47,0.639871382636656,0.5575757575757576,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.05,0.0043804563877339,-0.9,0.0043804563877339,-1.0,7546,22,134,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,open
4847,2391,1,47,0.926829268292683,0.1428571428571428,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.05,0.0043804563877339,-0.9,0.0043804563877339,-1.0,6844,22,60,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,open
4847,2391,1,47,0.926829268292683,0.1428571428571428,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0434782608695652,0.1290974944245563,-0.9130434782608696,0.1290974944245563,-1.0,6844,22,60,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,open
7482,2986,10,47,0.92018779342723,0.2805755395683453,0.5714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0408163265306122,0.0014205002224847,-0.9183673469387756,0.0014205002224847,-1.0,745,22,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
3801,2092,6,47,0.455026455026455,0.7528089887640449,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.05,0.0043804563877339,-0.9,0.0043804563877339,-1.0,7546,22,14,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,open
6922,2820,1,47,0.951219512195122,0.1851851851851851,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.05,0.0043804563877339,-0.9,0.0043804563877339,-1.0,248,22,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
6922,2820,1,47,0.951219512195122,0.1851851851851851,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0434782608695652,0.1290974944245563,-0.9130434782608696,0.1290974944245563,-1.0,248,22,32,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
2201,1056,39,47,0.2347368421052631,0.4402173913043478,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-0.8,6491,22,133,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,open
2201,1056,39,47,0.5063157894736842,0.4402173913043478,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-0.8,6491,22,133,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,open
2201,1056,39,47,0.8768421052631579,0.4402173913043478,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-0.8,6491,22,133,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,open
2201,1056,39,47,0.9473684210526316,0.4402173913043478,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.0185185185185185,0.1290974944245563,-0.9629629629629628,0.1290974944245563,-0.8,191,22,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
2201,1056,39,47,0.5736842105263158,0.4402173913043478,0.7692307692307693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0454545454545454,0.1465201652531058,-0.9090909090909092,0.1465201652531058,-0.8,7339,22,133,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,open
2201,1056,39,47,0.1231578947368421,0.4402173913043478,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-0.8,7547,22,133,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,open
2201,1056,39,47,0.1431578947368421,0.4402173913043478,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-0.8,7547,22,133,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,open
2201,1056,39,47,0.4484210526315789,0.4402173913043478,0.6070175438596491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,3,-1.0,0.0862068965517241,0.1465201652531058,-0.8275862068965517,0.1465201652531058,-0.8,6894,22,133,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,open
7482,2986,2,47,0.3333333333333333,0.9605263157894736,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.05,0.0043804563877339,-0.9,0.0043804563877339,-1.0,7546,22,126,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,open
7482,2986,8,47,0.6850574712643678,0.2209302325581395,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0952380952380952,0.0834179922756752,-0.8095238095238095,0.0834179922756752,-1.0,745,22,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
6950,2826,12,47,0.8353909465020576,0.3398692810457516,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0222222222222222,0.1290974944245563,-0.9555555555555556,0.1290974944245563,-1.0,7547,22,12,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,open
6950,2826,12,47,0.6707818930041153,0.3398692810457516,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0222222222222222,0.1290974944245563,-0.9555555555555556,0.1290974944245563,-1.0,7547,22,12,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,open
6950,2826,12,47,0.9588477366255144,0.3398692810457516,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,77,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.0222222222222222,0.1290974944245563,-0.9555555555555556,0.1290974944245563,-1.0,6586,22,12,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,open
8134,3429,2,1,0.8837209302325582,0.0689655172413793,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE,2,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,6894,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,open
8134,3429,2,1,0.8837209302325582,0.0689655172413793,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,6894,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,open
4954,2400,9,4,0.6834677419354839,1.288659793814433,0.921875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.046875,0.1290974944245563,-0.90625,0.1290974944245563,-0.6666666666666666,3403,0,486,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
4954,2400,9,4,0.2459677419354838,1.288659793814433,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,2,0.0,1.0,0.1197055785123966,1.0,0.1197055785123966,-0.6666666666666666,284,0,486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
4954,2400,9,4,0.1995967741935483,1.288659793814433,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,SE_NO_SERIALVERSIONID,2,0.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-0.6666666666666666,4366,0,486,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
4954,2400,9,4,0.6330645161290323,1.288659793814433,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0454545454545454,0.1465201652531058,-0.9090909090909092,0.1465201652531058,-0.6666666666666666,284,0,486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
4954,2400,9,4,0.6673387096774194,1.288659793814433,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0454545454545454,0.1465201652531058,-0.9090909090909092,0.1465201652531058,-0.6666666666666666,284,0,486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3875,2119,6,4,0.8026315789473685,0.7297297297297297,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,HE_EQUALS_NO_HASHCODE,2,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,3305,0,67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
7313,2902,2,2,0.6369047619047619,0.1927710843373494,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,7547,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,open
7313,2902,8,1,0.7209677419354839,0.9785714285714284,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,STYLE,UCF_USELESS_CONTROL_FLOW_NEXT_LINE,1,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,6417,0,292,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
7053,2848,9,5,0.8584905660377359,0.7476635514018691,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0454545454545454,0.1465201652531058,-0.9090909090909092,0.1465201652531058,-1.0,2975,0,107,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,open
6440,2702,17,5,0.1944444444444444,1.1390728476821192,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0408163265306122,0.0014205002224847,-0.9183673469387756,0.0014205002224847,-1.0,7547,0,50,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,open
8134,3429,55,10,0.9082426127527216,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,7547,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.4984447900466563,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,7547,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.8460342146189735,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,4585,2,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3429,55,10,0.432348367029549,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,4585,2,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3429,55,10,0.8157076205287714,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,4585,2,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3429,55,10,0.3942457231726283,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,4585,2,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3429,55,10,0.7628304821150855,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,4585,2,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3429,55,10,0.3273716951788491,0.1236673773987206,0.9772727272727272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1290974944245563,-1.0,0.1290974944245563,-1.0,4585,2,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3429,55,10,0.8514774494556765,0.1236673773987206,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7547,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.4455676516329704,0.1236673773987206,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7547,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.8211508553654744,0.1236673773987206,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7546,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.4074650077760497,0.1236673773987206,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7546,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.2449455676516329,0.1236673773987206,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7546,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.7674961119751167,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7546,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.3390357698289269,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7546,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.7884914463452566,0.1236673773987206,1.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7546,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.3670295489891135,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7546,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.7161741835147745,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7546,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.6866251944012441,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7546,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3429,55,10,0.2597200622083981,0.1236673773987206,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043804563877339,-1.0,0.0043804563877339,-1.0,7546,2,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
