F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-int[],F3-Integer,F3-Long,F3-PrintStream,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-Object[],F3-char,F3-String,F3-long,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-abrown@apache.org,F71-suresht@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,category
4954,2216,9,4,0.2459677419354838,1.288659793814433,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,2,0.0,1.0,0.1194727891156462,1.0,0.1194727891156462,-0.6666666666666666,116,9,486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
4954,2216,9,4,0.1995967741935483,1.288659793814433,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,SE_NO_SERIALVERSIONID,2,0.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-0.6666666666666666,4198,9,486,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
4954,2216,9,4,0.6330645161290323,1.288659793814433,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,7,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1,0.1409213429552811,-0.8,0.1409213429552811,-0.6666666666666666,116,9,486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
4954,2216,9,4,0.6673387096774194,1.288659793814433,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1,0.1409213429552811,-0.8,0.1409213429552811,-0.6666666666666666,116,9,486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
3875,1935,6,4,0.8026315789473685,0.7297297297297297,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,HE_EQUALS_NO_HASHCODE,2,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,3137,9,67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
7313,2718,2,2,0.6369047619047619,0.1927710843373494,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,7379,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,open
7313,2718,8,1,0.7209677419354839,0.9785714285714284,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,STYLE,UCF_USELESS_CONTROL_FLOW_NEXT_LINE,1,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,6249,5,292,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
7053,2664,9,5,0.8584905660377359,0.7476635514018691,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1,0.1409213429552811,-0.8,0.1409213429552811,-1.0,2807,2,107,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,open
6440,2518,17,5,0.1944444444444444,1.1390728476821192,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0408163265306122,0.0014205002224847,-0.9183673469387756,0.0014205002224847,-1.0,7379,2,54,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
8134,3245,55,10,0.9082426127527216,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,7379,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.4984447900466563,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,7379,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.8460342146189735,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,4417,25,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3245,55,10,0.432348367029549,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,4417,25,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3245,55,10,0.8157076205287714,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,4417,25,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3245,55,10,0.3942457231726283,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,4417,25,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3245,55,10,0.7628304821150855,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,4417,25,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3245,55,10,0.3273716951788491,0.1236673773987206,0.9772727272727272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.1281008221198313,-1.0,0.1281008221198313,-1.0,4417,25,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3245,55,10,0.8514774494556765,0.1236673773987206,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7379,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.4455676516329704,0.1236673773987206,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7379,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.8211508553654744,0.1236673773987206,1.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.4074650077760497,0.1236673773987206,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.2449455676516329,0.1236673773987206,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.7674961119751167,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.3390357698289269,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.7884914463452566,0.1236673773987206,1.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.3670295489891135,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.7161741835147745,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.6866251944012441,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.2597200622083981,0.1236673773987206,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.1827371695178849,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.9152410575427684,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.5186625194401244,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.7052877138413686,0.1236673773987206,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.2052877138413686,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.6166407465007776,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.0699844479004665,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.6251944012441679,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.0839813374805598,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.6391912908242613,0.1236673773987206,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.6594090202177294,0.1236673773987206,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.6508553654743391,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.6734059097978227,0.1236673773987206,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.1049766718506998,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.1345256609642301,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.119751166407465,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.1547433903576983,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,80,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.2873250388802488,0.1236673773987206,0.1590909090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,CORRECTNESS,NP_NULL_ON_SOME_PATH,2,-1.0,0.0588235294117647,0.02980817547403,-0.8823529411764706,0.02980817547403,-1.0,4417,25,123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,open
8134,3245,55,10,0.7884914463452566,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,CORRECTNESS,NP_NULL_PARAM_DEREF,1,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,7379,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.3670295489891135,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,CORRECTNESS,NP_NULL_PARAM_DEREF,1,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,7379,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.807153965785381,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,CORRECTNESS,NP_NULL_PARAM_DEREF_NONVIRTUAL,1,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,7379,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
8134,3245,55,10,0.3864696734059098,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,CORRECTNESS,NP_NULL_PARAM_DEREF_NONVIRTUAL,1,-1.0,0.0,0.02980817547403,-1.0,0.02980817547403,-1.0,5637,25,123,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,open
8134,3245,55,10,0.3483670295489891,0.1236673773987206,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,80,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0454545454545454,0.1409213429552811,-0.8863636363636364,0.1409213429552811,-1.0,7379,25,123,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,open
2536,1050,6,10,0.8381877022653722,0.2198275862068965,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,80,I18N,DM_CONVERT_CASE,3,1.0,0.1764705882352941,0.0014205002224847,-0.6470588235294118,0.0014205002224847,0.0,1790,25,266,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,close
2536,1050,6,10,0.7572815533980582,0.2198275862068965,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,80,I18N,DM_CONVERT_CASE,3,1.0,0.1764705882352941,0.0014205002224847,-0.6470588235294118,0.0014205002224847,0.0,1790,25,266,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,close
2536,1050,6,10,0.2491909385113268,0.2198275862068965,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,80,I18N,DM_CONVERT_CASE,3,-1.0,0.1764705882352941,0.0014205002224847,-0.6470588235294118,0.0014205002224847,0.0,1790,25,266,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,open
2536,1050,6,10,0.9741100323624596,0.2198275862068965,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,0.0,1790,25,266,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,open
774,10,24,10,0.6346153846153846,0.3709677419354839,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.1785714285714285,0.1281008221198313,-0.6428571428571429,0.1281008221198313,0.1428571428571428,2887,25,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
774,10,24,10,0.5689102564102564,0.3709677419354839,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.1785714285714285,0.1281008221198313,-0.6428571428571429,0.1281008221198313,0.1428571428571428,2887,25,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
774,10,24,10,0.4006410256410256,0.3709677419354839,0.9333333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,80,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,2,1.0,0.0967741935483871,0.0006265274484573502,-0.8064516129032258,0.0006265274484573502,0.1428571428571428,2887,25,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
774,10,24,10,0.3301282051282051,0.3709677419354839,0.9090909090909092,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,80,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,2,1.0,0.0967741935483871,0.0006265274484573502,-0.8064516129032258,0.0006265274484573502,0.1428571428571428,2887,25,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
774,10,24,10,0.6538461538461539,0.3709677419354839,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,80,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.0967741935483871,0.0006265274484573502,-0.8064516129032258,0.0006265274484573502,0.1428571428571428,2887,25,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
774,10,24,10,0.7355769230769231,0.3709677419354839,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,80,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.0967741935483871,0.0006265274484573502,-0.8064516129032258,0.0006265274484573502,0.1428571428571428,2887,25,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
774,10,24,10,0.9326923076923076,0.3709677419354839,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.0,0.1409213429552811,-1.0,0.1409213429552811,0.1428571428571428,2887,25,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
8134,3245,29,10,0.5599022004889975,0.5678233438485805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,I18N,DM_CONVERT_CASE,3,-1.0,0.1764705882352941,0.0014205002224847,-0.6470588235294118,0.0014205002224847,-1.0,7379,25,61,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,open
8134,3245,29,10,0.7375713121434393,0.5678233438485805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,I18N,DM_CONVERT_CASE,3,-1.0,0.1764705882352941,0.0014205002224847,-0.6470588235294118,0.0014205002224847,-1.0,7379,25,61,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,open
8134,3245,29,10,0.0668296658516707,0.5678233438485805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,BAD_PRACTICE,NM_CLASS_NAMING_CONVENTION,2,0.0,0.0,0.0043920691036579,-1.0,0.0043920691036579,-1.0,7378,25,61,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,open
