F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-StringBuilder,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-Bits,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-getBoost(),F3-long[],F3-Path,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-gsingers@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-erick@apache.org,F71-romseygeek@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,category
12117,922,4,23,0.8598130841121495,0.4,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,0.0,0.3652173913043478,0.6054958125471315,-0.1043478260869565,0.6054958125471315,0.0,684,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
6738,294,9,24,0.949343339587242,0.2346666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.217391304347826,0.3534370427663847,-0.391304347826087,0.3534370427663847,-1.0,2114,30,414,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
6738,294,9,24,0.3058161350844278,0.2346666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.5,0.3534370427663847,0.1,0.3534370427663847,-1.0,2114,30,414,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
6738,294,9,24,0.8348968105065666,0.2346666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.217391304347826,0.3534370427663847,-0.391304347826087,0.3534370427663847,-1.0,2114,30,414,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
6738,294,9,24,0.4352720450281426,0.2346666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,-1.0,2114,30,414,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
6738,294,9,24,0.6397748592870544,0.2346666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,-1.0,2114,30,414,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
6738,294,9,24,0.4953095684803001,0.2346666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,-1.0,2114,30,414,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
6738,294,9,24,0.5590994371482176,0.2346666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,-1.0,2114,30,414,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
6738,294,10,24,0.8712121212121212,0.3609467455621302,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,-1.0,2114,30,666,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
6738,294,10,24,0.9684343434343434,0.3609467455621302,0.7058823529411765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.375,0.1870202347194378,-0.15,0.1870202347194378,-1.0,2114,30,666,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
6738,294,10,24,0.4617003367003367,0.3609467455621302,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.3428571428571428,0.3433321900188647,-0.2571428571428571,0.3433321900188647,-1.0,833,30,666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
9027,646,5,11,0.8231292517006803,0.5227272727272727,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,BC_UNCONFIRMED_CAST,3,1.0,0.23,0.6054958125471315,-0.35,0.6054958125471315,1.0,641,7,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
9027,646,5,11,0.8095238095238095,0.5227272727272727,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.3829787234042553,0.6054958125471315,0.0212765957446808,0.6054958125471315,1.0,641,7,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
9027,646,6,11,0.9090909090909092,0.45,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.3829787234042553,0.6054958125471315,0.0212765957446808,0.6054958125471315,1.0,641,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
9027,646,6,11,0.7878787878787878,0.45,0.5416666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.3829787234042553,0.6054958125471315,0.0212765957446808,0.6054958125471315,1.0,641,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
9027,646,4,11,0.7989949748743719,0.2142857142857142,0.2763157894736842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.3829787234042553,0.6054958125471315,0.0212765957446808,0.6054958125471315,1.0,3761,7,80,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,close
9027,646,4,11,0.9698492462311558,0.2142857142857142,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,REC_CATCH_EXCEPTION,2,1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,1.0,4403,7,80,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,close
9027,646,4,11,0.7657004830917874,0.1890243902439024,0.284313725490196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.3829787234042553,0.6054958125471315,0.0212765957446808,0.6054958125471315,1.0,865,7,168,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
9027,646,4,11,0.966183574879227,0.1890243902439024,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,REC_CATCH_EXCEPTION,2,1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,1.0,4403,7,168,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
9027,646,4,11,0.8308080808080808,0.1698113207547169,0.3218085106382978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.3829787234042553,0.6054958125471315,0.0212765957446808,0.6054958125471315,1.0,865,7,95,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
9027,646,4,11,0.9646464646464646,0.1698113207547169,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,REC_CATCH_EXCEPTION,2,1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,1.0,4403,7,95,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
5265,93,4,11,0.9690265486725664,0.2342857142857143,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,REC_CATCH_EXCEPTION,2,1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,1.0,4403,7,148,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,close
9027,646,4,11,0.835820895522388,0.1875,0.3218085106382978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.3829787234042553,0.6054958125471315,0.0212765957446808,0.6054958125471315,1.0,3768,7,104,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,close
9027,646,4,11,0.965174129353234,0.1875,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,REC_CATCH_EXCEPTION,2,1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,1.0,4403,7,104,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,close
9027,646,9,11,0.934010152284264,0.2191780821917808,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.3829787234042553,0.6054958125471315,0.0212765957446808,0.6054958125471315,1.0,833,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
9027,646,8,11,0.812807881773399,0.2836879432624113,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.3829787234042553,0.6054958125471315,0.0212765957446808,0.6054958125471315,1.0,833,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
6724,292,4,8,0.7317073170731707,1.4827586206896552,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.23,0.6054958125471315,-0.35,0.6054958125471315,-1.0,2100,0,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
5704,145,5,8,0.797979797979798,1.175,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,STYLE,BC_UNCONFIRMED_CAST,3,-1.0,0.23,0.6054958125471315,-0.35,0.6054958125471315,-1.0,2100,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
6539,273,5,8,0.3580246913580246,0.2681159420289855,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.375,0.1870202347194378,-0.15,0.1870202347194378,-1.0,1915,0,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
10242,750,7,117,0.835820895522388,0.6266666666666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.2619047619047619,0.6054958125471315,-0.2619047619047619,0.6054958125471315,-1.0,13944,223,99,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,open
10242,750,7,117,0.9850746268656716,0.6266666666666667,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,69,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.3652173913043478,0.6054958125471315,-0.1043478260869565,0.6054958125471315,-1.0,13944,223,99,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,open
5858,175,7,117,0.6820809248554913,0.1951219512195122,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.3652173913043478,0.6054958125471315,-0.1043478260869565,0.6054958125471315,-1.0,291,223,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
6247,234,14,117,0.284,0.1405405405405405,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.2580645161290322,0.2029672519873536,-0.3548387096774194,0.2029672519873536,-1.0,15071,223,204,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,open
6247,234,14,117,0.28,0.1405405405405405,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.2580645161290322,0.2029672519873536,-0.3548387096774194,0.2029672519873536,-1.0,15071,223,204,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,open
19865,1985,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,STYLE,EQ_DOESNT_OVERRIDE_EQUALS,2,1.0,0.9477124183006536,0.6054958125471315,0.9019607843137256,0.6054958125471315,144.0,16302,883,1461,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,close
6247,234,14,117,0.964,0.1405405405405405,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,EQ_GETCLASS_AND_CLASS_CONSTANT,2,-1.0,0.0,0.3534370427663847,-0.6666666666666666,0.3534370427663847,-1.0,10999,223,204,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,open
6247,234,14,117,0.964,0.1405405405405405,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,NP_EQUALS_SHOULD_HANDLE_NULL_ARGUMENT,2,-1.0,0.0,0.3534370427663847,-0.7659574468085106,0.3534370427663847,-1.0,10999,223,204,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,open
6247,234,14,117,0.828,0.1405405405405405,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,69,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3471074380165289,0.1870202347194378,-0.1735537190082644,0.1870202347194378,-1.0,19344,223,204,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,open
6233,232,19,117,0.0805369127516778,0.3181818181818182,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.535031847133758,0.2029672519873536,0.1719745222929936,0.2029672519873536,-0.75,8656,223,724,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,close
6233,232,19,117,0.1447746883988494,0.3181818181818182,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,-0.75,8656,223,724,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,open
6233,232,19,117,0.3806327900287631,0.3181818181818182,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.34,0.6054958125471315,-0.2,0.6054958125471315,-0.75,4647,223,724,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,open
6233,232,19,117,0.4400767018216682,0.3181818181818182,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.34,0.6054958125471315,-0.2,0.6054958125471315,-0.75,4647,223,724,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,open
6233,232,19,117,0.4314477468839885,0.3181818181818182,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,FE_FLOATING_POINT_EQUALITY,3,-1.0,0.2580645161290322,0.6054958125471315,-0.1774193548387097,0.6054958125471315,-0.75,4647,223,724,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,open
6233,232,19,117,0.3566634707574305,0.3181818181818182,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_NEEDS_THIS,3,0.0,0.0,0.1870202347194378,-0.6666666666666666,0.1870202347194378,-0.75,8656,223,724,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,open
6233,232,19,117,0.4880153403643336,0.3181818181818182,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,PERFORMANCE,SS_SHOULD_BE_STATIC,2,0.0,0.0,0.1870202347194378,-0.9736842105263158,0.1870202347194378,-0.75,8656,223,724,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,open
6060,209,11,117,0.837696335078534,0.2056737588652482,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3471074380165289,0.1870202347194378,-0.1735537190082644,0.1870202347194378,-1.0,1436,223,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
7609,421,21,117,0.6365638766519823,0.259375,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.3565217391304348,0.6054958125471315,-0.1217391304347826,0.6054958125471315,-1.0,2985,223,363,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,open
5685,141,61,117,0.7753134040501446,0.5525876460767947,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.3565217391304348,0.6054958125471315,-0.1217391304347826,0.6054958125471315,-1.0,4638,223,947,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,open
5685,141,61,117,0.8948891031822566,0.5525876460767947,0.175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.375,0.1870202347194378,-0.15,0.1870202347194378,-1.0,4638,223,947,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,open
5685,141,61,117,0.819672131147541,0.5525876460767947,0.7123287671232876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.375,0.1870202347194378,-0.15,0.1870202347194378,-1.0,4638,223,947,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,open
5685,141,61,117,0.7782063645130183,0.5525876460767947,0.136986301369863,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,69,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.375,0.1870202347194378,-0.15,0.1870202347194378,-1.0,4638,223,947,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,open
19865,1985,23,239,0.7136563876651982,0.6126482213438735,0.5775100401606426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84,STYLE,EQ_DOESNT_OVERRIDE_EQUALS,2,1.0,0.9477124183006536,0.6054958125471315,0.9019607843137256,0.6054958125471315,144.0,16302,883,1461,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,close
5083,68,7,117,0.6772616136919315,0.1689655172413793,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,-1.0,10531,223,334,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,open
6233,232,19,117,0.7459252157238735,0.3181818181818182,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.375,0.1870202347194378,-0.15,0.1870202347194378,-0.75,8656,223,724,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,open
10242,750,73,117,0.0924369747899159,0.4186717998075072,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.2903225806451613,0.2029672519873536,-0.3548387096774194,0.2029672519873536,-0.7777777777777778,4638,223,2243,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,open
10242,750,73,117,0.0828331332533013,0.4186717998075072,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.2903225806451613,0.2029672519873536,-0.3548387096774194,0.2029672519873536,-0.7777777777777778,4638,223,2243,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,open
10242,750,73,117,0.3175270108043217,0.4186717998075072,0.5238095238095238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.3565217391304348,0.6054958125471315,-0.1217391304347826,0.6054958125471315,-0.7777777777777778,17055,223,2243,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,open
10242,750,73,117,0.3475390156062425,0.4186717998075072,0.8571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,2,-1.0,0.3333333333333333,0.3534370427663847,-0.3333333333333333,0.3534370427663847,-0.7777777777777778,18084,223,2243,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,open
10242,750,73,117,0.3595438175270108,0.4186717998075072,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.3353293413173652,0.6054958125471315,-0.0958083832335329,0.6054958125471315,-0.7777777777777778,19344,223,2243,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,open
10242,750,73,117,0.8445378151260504,0.4186717998075072,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,69,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3471074380165289,0.1870202347194378,-0.1735537190082644,0.1870202347194378,-0.7777777777777778,18084,223,2243,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,close
10242,750,73,117,0.6266506602641057,0.4186717998075072,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,3,-1.0,0.4193548387096774,0.3534370427663847,-0.1290322580645161,0.3534370427663847,-0.7777777777777778,4638,223,2243,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,open
6365,247,2,117,0.6164874551971327,0.0843373493975903,0.7517241379310344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.3565217391304348,0.6054958125471315,-0.1217391304347826,0.6054958125471315,-1.0,8138,223,241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
15370,1282,9,90,0.9411764705882352,0.1301775147928994,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,STYLE,EQ_DOESNT_OVERRIDE_EQUALS,2,-1.0,0.9477124183006536,0.6054958125471315,0.9019607843137256,0.6054958125471315,0.0,10746,68,189,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,open
8983,639,20,117,0.6094276094276094,0.1615720524017467,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,BC_BAD_CAST_TO_CONCRETE_COLLECTION,3,-1.0,0.0,0.6054958125471315,-1.0,0.6054958125471315,-0.3333333333333333,833,223,487,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,open
8983,639,20,117,0.1851851851851851,0.1615720524017467,0.0408163265306122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,BC_UNCONFIRMED_CAST,3,0.0,0.23,0.6054958125471315,-0.35,0.6054958125471315,-0.3333333333333333,4209,223,487,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,open
