F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Model,F3-VersionRange,F3-localRepository(),F3-problems.getModel(),F3-DefaultBeanConfigurationRequest,F3-File,F3-InputStream,F3-null,F3-boolean,F3-settingsSource.getInputStream(),F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-ModelBuildingRequest,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-Map<String >,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-stephen.alan.connolly@gmail.com,F71-ogusakov@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-aheritier@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-rfscholte@codehaus.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-igor@ifedorenko.com,F71-bentmann@apache.org,F71-jason@tesla.io,F71-krosenvold@apache.org,F71-michaelo@apache.org,F71-jdcasey@apache.org,category
1961,1940,14,11,0.5749385749385749,0.2067796610169491,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,0.5,1694,0,325,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,close
1961,1940,14,11,0.601965601965602,0.2067796610169491,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,0.5,1694,0,325,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,close
1961,1940,14,11,0.6560196560196561,0.2067796610169491,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,0.5,1694,0,325,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,close
1801,1892,2,11,0.6984126984126984,0.7,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.0,0.0,-0.8571428571428571,0.0,-1.0,1694,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,open
1801,1892,5,11,0.6219512195121951,0.0666666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0,0.0292099903103599,-0.8,0.0292099903103599,-1.0,1694,0,349,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,open
4603,2863,6,3,0.2528735632183908,0.1559139784946236,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0078740157480314,0.0292099903103599,-0.8661417322834646,0.0292099903103599,-1.0,6886,0,445,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,open
4603,2863,6,3,0.7816091954022989,0.1559139784946236,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.0078740157480314,0.0292099903103599,-0.8661417322834646,0.0292099903103599,-1.0,6886,0,445,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,open
1379,1579,1,2,0.7571428571428571,1.2142857142857142,0.5428571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,MT_CORRECTNESS,LI_LAZY_INIT_STATIC,3,-1.0,0.0,0.0,-1.0,0.0,-1.0,1403,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,open
1801,1892,21,27,0.6355685131195336,0.3457943925233644,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.0,-0.8333333333333334,0.0,-1.0,1550,0,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,open
1801,1892,21,27,0.6501457725947521,0.3457943925233644,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.0,0.0,-0.8571428571428571,0.0,-1.0,1550,0,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,open
1801,1892,21,27,0.2653061224489796,0.3457943925233644,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-1.0,1602,0,248,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,7,27,0.6553398058252428,0.2608695652173913,0.631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,1921,0,281,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,open
3120,2129,33,27,0.2219101123595505,0.2374429223744292,0.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,2,-1.0,0.0,0.1430467995178398,-1.0,0.1430467995178398,-0.5555555555555556,2734,0,499,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,open
3120,2129,33,27,0.6699438202247191,0.2374429223744292,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,CORRECTNESS,NP_NULL_ON_SOME_PATH,1,1.0,0.5,0.0332571428571428,0.0,0.0332571428571428,-0.5555555555555556,2734,0,499,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,close
3120,2129,33,27,0.6657303370786517,0.2374429223744292,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,1.0,0.1666666666666666,0.0292099903103599,-0.5,0.0292099903103599,-0.5555555555555556,2546,0,499,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,close
3120,2129,33,27,0.7837078651685393,0.2374429223744292,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-0.5555555555555556,2734,0,499,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,open
3120,2129,33,27,0.6039325842696629,0.2374429223744292,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-0.5555555555555556,2734,0,499,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,open
3120,2129,33,27,0.5140449438202247,0.2374429223744292,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-0.5555555555555556,2734,0,499,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,open
3120,2129,33,27,0.6460674157303371,0.2374429223744292,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,CORRECTNESS,UWF_UNWRITTEN_FIELD,2,0.0,0.0,0.0332571428571428,-1.0,0.0332571428571428,-0.5555555555555556,2734,0,499,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,open
2303,2020,37,15,0.8058252427184466,0.2338129496402877,0.5629370629370629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,EQ_DOESNT_OVERRIDE_EQUALS,2,-1.0,0.0,0.0292099903103599,-1.0,0.0292099903103599,0.0,2036,2,45,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,open
1414,1590,18,30,0.6973995271867612,0.0683760683760683,0.4431818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.25,0.0292099903103599,-0.5,0.0292099903103599,1.0,66,127,453,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,close
1414,1590,12,30,0.922360248447205,0.0909090909090909,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.375,0.0292099903103599,-0.25,0.0292099903103599,1.0,1147,127,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
1414,1590,17,30,0.610062893081761,0.0626223091976516,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.375,0.0292099903103599,-0.25,0.0292099903103599,1.0,1147,127,184,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,close
877,796,4,30,0.6145833333333334,0.3015873015873015,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,1.0,610,127,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
877,796,4,30,0.8645833333333334,0.3015873015873015,0.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,1.0,610,127,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1414,1590,10,30,0.8333333333333334,0.1981132075471698,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,1.0,1147,127,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
1472,1650,16,22,0.4018264840182648,0.0818713450292397,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,43,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,open
307,43,9,22,0.3041666666666666,0.1161290322580645,0.7058823529411765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,9,22,0.275,0.1161290322580645,0.2205882352941176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,9,22,0.3,0.1161290322580645,0.6470588235294118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,9,22,0.775,0.1161290322580645,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,9,22,0.7479166666666667,0.1161290322580645,0.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,9,22,0.7708333333333334,0.1161290322580645,0.6875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,9,22,0.4,0.1161290322580645,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,9,22,0.8604166666666667,0.1161290322580645,0.2857142857142857,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,9,22,0.6333333333333333,0.1161290322580645,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,9,22,0.5375,0.1161290322580645,0.7058823529411765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,9,22,0.5083333333333333,0.1161290322580645,0.2205882352941176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,9,22,0.5333333333333333,0.1161290322580645,0.6470588235294118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
1472,1650,19,22,0.4573547589616811,0.1295418641390205,0.2644628099173554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,95,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,open
1472,1650,19,22,0.9048207663782448,0.1295418641390205,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,226,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1472,1650,19,22,0.73053152039555,0.1295418641390205,0.4477611940298507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.25,0.0109808633082005,-0.5,0.0109808633082005,-1.0,2019,0,95,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,open
2286,2013,17,22,0.4597156398104265,0.1485148514851485,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,347,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,open
2286,2013,17,22,0.4146919431279621,0.1485148514851485,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0294117647058823,0.1430467995178398,-0.9411764705882352,0.1430467995178398,-1.0,2019,0,347,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,open
2286,2013,17,22,0.5379146919431279,0.1485148514851485,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,2,-1.0,0.0,0.0109808633082005,-1.0,0.0109808633082005,-1.0,2019,0,347,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,open
2286,2013,17,22,0.2274881516587677,0.1485148514851485,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1481481481481481,0.0109808633082005,-0.6666666666666666,0.0109808633082005,-1.0,2019,0,347,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,open
2286,2013,17,22,0.943127962085308,0.1485148514851485,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.0,0.0109808633082005,-0.7142857142857143,0.0109808633082005,-1.0,2019,0,347,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,open
307,43,5,22,0.9090909090909092,0.3275862068965517,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,1710,0,81,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,open
307,43,5,22,0.7613636363636364,0.3275862068965517,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,1972,0,81,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,open
2286,2013,51,6,0.7184959349593496,0.0604890604890604,0.4666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,2019,0,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,open
2286,2013,51,6,0.7225609756097561,0.0604890604890604,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,2019,0,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,open
2286,2013,51,6,0.3099593495934959,0.0604890604890604,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0,0.0292099903103599,-0.986206896551724,0.0292099903103599,-1.0,2019,0,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,open
2286,2013,51,6,0.8048780487804879,0.0604890604890604,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,2019,0,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,open
2286,2013,51,6,0.8119918699186992,0.0604890604890604,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,2019,0,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,open
1168,1399,2,14,0.7625,1.121212121212121,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,2019,0,56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,open
2286,2013,1,27,0.546448087431694,0.5742574257425742,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.0,0.0109808633082005,-0.7142857142857143,0.0109808633082005,-1.0,2019,0,67,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
307,43,4,27,0.6833333333333333,0.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,4,27,0.7833333333333333,0.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,4,27,0.9083333333333332,0.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
2286,2013,2,27,0.864406779661017,0.7666666666666667,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,4,27,0.5490196078431373,0.3820224719101123,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,4,27,0.7124183006535948,0.3820224719101123,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
307,43,4,27,0.869281045751634,0.3820224719101123,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0434782608695652,0.0292099903103599,-0.855072463768116,0.0292099903103599,-1.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,open
