F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-planItemIterator.next(),F3-Model,F3-Class,F3-localRepository(),F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-File,F3-RepositoryMetadata,F3-InputStream,F3-null,F3-boolean,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-MavenProject,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-bimargulies@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-stephenc@apache.org,F71-bentmann@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,category
3120,1399,33,26,0.6039325842696629,0.2374429223744292,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-0.5555555555555556,2289,8,499,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,open
3120,1399,33,26,0.5140449438202247,0.2374429223744292,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-0.5555555555555556,2289,8,499,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,open
3120,1399,33,26,0.6460674157303371,0.2374429223744292,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,CORRECTNESS,UWF_UNWRITTEN_FIELD,2,0.0,0.0,0.0811631944444444,-1.0,0.0811631944444444,-0.5555555555555556,2289,8,499,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,open
2303,1290,37,16,0.8034398034398035,0.2372262773722627,0.5629370629370629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,STYLE,EQ_DOESNT_OVERRIDE_EQUALS,2,-1.0,0.0,0.355314404169412,-1.0,0.355314404169412,0.0,1591,46,336,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,open
1414,860,15,27,0.6523702031602708,0.056910569105691,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,1.0,0.25,0.355314404169412,-0.5,0.355314404169412,1.0,470,117,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
1414,860,1,27,0.8461538461538461,1.7647058823529411,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,1,0.0,0.0,0.1486272236375116,-1.0,0.1486272236375116,-1.0,702,117,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1414,860,9,27,0.918918918918919,0.0901287553648068,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.4444444444444444,0.355314404169412,0.0,0.355314404169412,1.0,702,117,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
1414,860,14,27,0.5960591133004927,0.0613496932515337,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.4444444444444444,0.355314404169412,0.0,0.355314404169412,1.0,702,117,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
877,66,4,27,0.6145833333333334,0.3015873015873015,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,1.0,165,117,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
877,66,4,27,0.8645833333333334,0.3015873015873015,0.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,1.0,165,117,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1414,860,9,27,0.7777777777777778,0.1891891891891892,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,1.0,702,117,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
1472,920,16,22,0.4060324825986079,0.0835820895522388,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,363,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,9,22,0.3041666666666666,0.1161290322580645,0.7058823529411765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,9,22,0.275,0.1161290322580645,0.2205882352941176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,9,22,0.3,0.1161290322580645,0.6470588235294118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,9,22,0.775,0.1161290322580645,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,9,22,0.7479166666666667,0.1161290322580645,0.25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,9,22,0.7708333333333334,0.1161290322580645,0.6875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,9,22,0.4,0.1161290322580645,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,9,22,0.8604166666666667,0.1161290322580645,0.2857142857142857,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,9,22,0.6333333333333333,0.1161290322580645,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,9,22,0.5375,0.1161290322580645,0.7058823529411765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,9,22,0.5083333333333333,0.1161290322580645,0.2205882352941176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,9,22,0.5333333333333333,0.1161290322580645,0.6470588235294118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
1472,920,19,22,0.6141935483870967,0.1303630363036303,0.9411764705882352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,0.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,0.2,1574,0,700,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,close
1472,920,19,22,0.4361290322580645,0.1303630363036303,0.2689075630252101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,0.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,0.2,1574,0,700,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,open
1472,920,19,22,0.9064516129032258,0.1303630363036303,0.3455882352941176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,0.2,1574,0,700,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,close
1472,920,19,22,0.8,0.1303630363036303,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,0.2,1574,0,700,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,close
1472,920,19,22,0.7174193548387097,0.1303630363036303,0.4477611940298507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,-1.0,0.5,0.331596779357607,0.0,0.331596779357607,0.2,1574,0,700,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,open
2286,1283,17,22,0.4672897196261682,0.1465798045602606,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,17,22,0.4228971962616822,0.1465798045602606,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.1944444444444444,0.1486272236375116,-0.5555555555555556,0.1486272236375116,-1.0,1574,0,29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,17,22,0.544392523364486,0.1465798045602606,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,25,PERFORMANCE,UPM_UNCALLED_PRIVATE_METHOD,2,-1.0,0.0,0.331596779357607,-1.0,0.331596779357607,-1.0,1574,0,29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,17,22,0.2266355140186916,0.1465798045602606,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3478260869565217,0.331596779357607,-0.217391304347826,0.331596779357607,-1.0,1574,0,29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,17,22,0.9439252336448598,0.1465798045602606,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.25,0.331596779357607,-0.125,0.331596779357607,-1.0,1574,0,29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2278,1282,4,22,0.8974358974358975,0.3877551020408163,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,1265,0,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2278,1282,4,22,0.7307692307692307,0.3877551020408163,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,1527,0,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,51,6,0.7184959349593496,0.0604890604890604,0.4666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0405405405405405,0.355314404169412,-0.9121621621621622,0.355314404169412,-1.0,1574,2,795,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,51,6,0.7225609756097561,0.0604890604890604,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0405405405405405,0.355314404169412,-0.9121621621621622,0.355314404169412,-1.0,1574,2,795,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,51,6,0.3099593495934959,0.0604890604890604,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.0405405405405405,0.355314404169412,-0.9121621621621622,0.355314404169412,-1.0,1574,2,795,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,51,6,0.8048780487804879,0.0604890604890604,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,1574,2,795,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,51,6,0.8119918699186992,0.0604890604890604,0.7272727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,1574,2,795,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
1168,669,2,14,0.7625,1.121212121212121,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,1574,0,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,1,27,0.3967391304347826,0.5686274509803921,0.6923076923076923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.0405405405405405,0.355314404169412,-0.9121621621621622,0.355314404169412,0.0,1240,12,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
2286,1283,1,27,0.5489130434782609,0.5686274509803921,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.25,0.331596779357607,-0.125,0.331596779357607,0.0,1574,12,70,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
2286,1283,4,27,0.638095238095238,0.2941176470588235,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,1574,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,4,27,0.7523809523809524,0.2941176470588235,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,1574,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,4,27,0.8952380952380953,0.2941176470588235,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,1574,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,4,27,0.5,0.2247191011235955,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,1574,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,4,27,0.6811594202898551,0.2247191011235955,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,1574,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,4,27,0.855072463768116,0.2247191011235955,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0921052631578947,0.355314404169412,-0.5131578947368421,0.355314404169412,-1.0,1574,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,open
2286,1283,20,27,0.455026455026455,0.3553719008264462,0.6285714285714287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16,BAD_PRACTICE,HE_EQUALS_USE_HASHCODE,1,-1.0,0.0,0.1486272236375116,-1.0,0.1486272236375116,0.0,1574,12,108,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
2286,1283,20,27,0.3915343915343915,0.3553719008264462,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16,STYLE,NP_NULL_ON_SOME_PATH_MIGHT_BE_INFEASIBLE,2,1.0,1.0,0.355314404169412,1.0,0.355314404169412,0.0,1574,12,108,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,close
2286,1283,13,27,0.4722222222222222,0.2251655629139073,0.3055555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16,STYLE,NP_NULL_ON_SOME_PATH_MIGHT_BE_INFEASIBLE,2,1.0,1.0,0.355314404169412,1.0,0.355314404169412,1.0,1240,12,152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
2286,1283,43,27,0.1614730878186968,0.3043478260869565,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,BAD_PRACTICE,SE_BAD_FIELD,3,0.0,0.0,0.1486272236375116,-0.6666666666666666,0.1486272236375116,0.0,1574,12,264,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
2286,1283,15,27,0.9324324324324323,0.3888888888888889,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.0,-0.8333333333333334,0.0,-1.0,1574,12,33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
2286,1283,15,27,0.9662162162162162,0.3888888888888889,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.0,0.0,-0.8571428571428571,0.0,-1.0,1574,12,33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,open
712,0,11,22,0.0921052631578947,1.525,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1486272236375116,-1.0,0.1486272236375116,-1.0,9466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
712,0,5,22,0.1983471074380165,1.6097560975609757,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1486272236375116,-1.0,0.1486272236375116,-1.0,9466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
712,0,9,22,0.1220930232558139,1.576271186440678,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1486272236375116,-1.0,0.1486272236375116,-1.0,9466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
712,0,5,22,0.1965811965811965,1.5121951219512195,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1486272236375116,-1.0,0.1486272236375116,-1.0,9466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
712,0,3,22,0.25,1.0909090909090908,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0,0.355314404169412,-1.0,0.355314404169412,-1.0,9466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
712,0,3,22,0.25,1.0909090909090908,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1486272236375116,-1.0,0.1486272236375116,-1.0,9466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
712,0,12,22,0.080188679245283,1.3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0,0.355314404169412,-1.0,0.355314404169412,-1.0,9466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
712,0,12,22,0.080188679245283,1.3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.0,0.1486272236375116,-1.0,0.1486272236375116,-1.0,9466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
