F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Type[],F3-rb.contains(-10),F3-range.contains( c ),F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-CharUtils.toCharacterObject( a ),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-boolean,F3-int[][],F3-CharUtils.toIntValue(new Character( A ) -1),F3-char,F3-String,F3-TypeUtils.isInstance(1 uriComparableType),F3-float[][],F3-int,F3-sb.toString(),F3-Comparable,F3-Locale,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-niallp@apache.org,F71-oheger@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-sebb@apache.org,category
2562,751,56,121,0.1055793991416309,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7941176470588235,0.2647564154640469,0.5882352941176471,0.2647564154640469,-0.5384615384615384,366,370,934,0,0,1,0,0,0,1,0,0,0,1,open
2562,751,56,121,0.1502145922746781,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7941176470588235,0.2647564154640469,0.5882352941176471,0.2647564154640469,-0.5384615384615384,1021,370,934,0,1,1,1,0,0,1,0,0,1,1,close
2562,751,56,121,0.1896995708154506,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7941176470588235,0.2647564154640469,0.5882352941176471,0.2647564154640469,-0.5384615384615384,1021,370,934,0,1,1,1,0,0,1,0,0,1,1,close
2562,751,56,121,0.975107296137339,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7941176470588235,0.2647564154640469,0.5882352941176471,0.2647564154640469,-0.5384615384615384,284,370,934,0,0,1,0,0,0,1,0,0,0,1,open
2562,751,56,121,0.9759656652360515,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7941176470588235,0.2647564154640469,0.5882352941176471,0.2647564154640469,-0.5384615384615384,50,370,934,0,0,0,0,0,0,0,0,0,0,1,close
2562,751,56,121,0.9888412017167382,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7941176470588235,0.2647564154640469,0.5882352941176471,0.2647564154640469,-0.5384615384615384,1020,370,934,0,1,1,1,0,0,1,0,0,1,1,open
2562,751,56,121,0.2334763948497854,0.115257958287596,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0,0.7125879389300751,-1.0,0.7125879389300751,-0.5384615384615384,1021,370,934,0,1,1,1,0,0,1,0,0,1,1,open
2562,751,20,121,0.2160804020100502,0.1610738255033557,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,-1.0,1021,370,153,0,1,0,1,0,0,0,0,1,1,1,open
2562,751,20,121,0.2160804020100502,0.1610738255033557,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.3636363636363636,0.7125879389300751,-0.2727272727272727,0.7125879389300751,-1.0,1021,370,153,0,1,0,1,0,0,0,0,1,1,1,open
2562,751,21,121,0.1413934426229508,0.4235668789808917,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,-1.0,1021,370,440,0,1,1,1,0,0,0,0,0,0,1,open
1593,52,32,121,0.5882352941176471,0.3126843657817109,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,BC_VACUOUS_INSTANCEOF,2,-1.0,0.0,0.7125879389300751,-1.0,0.7125879389300751,-1.0,239,370,402,0,0,1,0,0,0,0,0,0,1,1,open
1593,52,32,121,0.9058823529411764,0.3126843657817109,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,DM_STRING_CTOR,2,-1.0,0.5,0.2647564154640469,0.0,0.2647564154640469,-1.0,897,370,402,0,0,1,1,1,0,1,0,1,1,1,open
1593,52,32,121,0.1098039215686274,0.3126843657817109,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,-1.0,1021,370,402,0,1,1,1,1,0,1,0,1,1,1,open
1593,52,32,121,0.7156862745098039,0.3126843657817109,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-1.0,1021,370,402,0,1,1,1,1,0,1,0,1,1,1,open
1593,52,32,121,0.1588235294117647,0.3126843657817109,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,3,-1.0,0.25,0.5552680871869015,-0.5,0.5552680871869015,-1.0,1021,370,402,0,1,1,1,1,0,1,0,1,1,1,open
2562,751,11,121,0.1269349845201238,0.2943722943722944,0.625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,0.0,1021,370,297,0,1,1,1,0,0,0,0,0,0,1,close
2289,523,25,121,0.1935483870967742,0.1821705426356589,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,2,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,0.5,323,370,535,0,0,0,0,0,0,0,0,1,1,0,open
2289,523,25,121,0.1854838709677419,0.1821705426356589,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,344,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7941176470588235,0.2647564154640469,0.5882352941176471,0.2647564154640469,0.5,323,370,535,0,0,0,0,0,0,0,0,1,1,0,close
2289,523,25,121,0.2231182795698924,0.1821705426356589,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,344,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7941176470588235,0.2647564154640469,0.5882352941176471,0.2647564154640469,0.5,1021,370,535,0,1,0,1,0,0,0,0,1,1,0,close
2289,523,25,121,0.2741935483870967,0.1821705426356589,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7941176470588235,0.2647564154640469,0.5882352941176471,0.2647564154640469,0.5,1021,370,535,0,1,0,1,0,0,0,0,1,1,0,close
2562,751,25,121,0.583554376657825,0.098976109215017,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.26,0.7125879389300751,-0.48,0.7125879389300751,-0.5384615384615384,1021,370,621,0,1,1,1,0,0,0,0,0,1,1,open
2562,751,25,121,0.7108753315649867,0.098976109215017,0.880952380952381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.26,0.7125879389300751,-0.48,0.7125879389300751,-0.5384615384615384,1021,370,621,0,1,1,1,0,0,0,0,0,1,1,close
2562,751,25,121,0.5490716180371353,0.098976109215017,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,-0.5384615384615384,1021,370,621,0,1,1,1,0,0,0,0,0,1,1,open
2562,751,25,121,0.1856763925729443,0.098976109215017,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,-0.5384615384615384,1021,370,621,0,1,1,1,0,0,0,0,0,1,1,close
2562,751,25,121,0.3315649867374005,0.098976109215017,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0,0.7125879389300751,-1.0,0.7125879389300751,-0.5384615384615384,1021,370,621,0,1,1,1,0,0,0,0,0,1,1,open
2562,751,25,121,0.4668435013262599,0.098976109215017,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,344,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.7941176470588235,0.2647564154640469,0.5882352941176471,0.2647564154640469,-0.5384615384615384,1021,370,621,0,1,1,1,0,0,0,0,0,1,1,close
2562,751,29,121,0.5271844660194175,0.2349726775956284,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,DM_NUMBER_CTOR,2,1.0,0.3571428571428571,0.2647564154640469,-0.2857142857142857,0.2647564154640469,0.0,1021,370,433,0,1,1,1,0,0,0,0,0,1,1,close
2562,751,29,121,0.0893203883495145,0.2349726775956284,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,0.0,1021,370,433,0,1,1,1,0,0,0,0,0,1,1,open
2562,751,166,121,0.7575481717493552,1.916203703703704,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,344,I18N,DM_CONVERT_CASE,3,-1.0,0.3333333333333333,0.0102880658436214,-0.3333333333333333,0.0102880658436214,0.5555555555555556,1021,370,7633,1,1,1,1,1,1,0,0,1,1,1,open
2562,751,166,121,0.7501137915339099,1.916203703703704,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,344,I18N,DM_CONVERT_CASE,3,-1.0,0.3333333333333333,0.0102880658436214,-0.3333333333333333,0.0102880658436214,0.5555555555555556,1021,370,7633,1,1,1,1,1,1,0,0,1,1,1,open
2562,751,166,121,0.9995448338643604,1.916203703703704,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,344,I18N,DM_DEFAULT_ENCODING,1,1.0,0.6666666666666666,0.0102880658436214,0.3333333333333333,0.0102880658436214,0.5555555555555556,73,370,7633,0,0,1,1,0,0,0,0,0,1,0,close
2562,751,166,121,0.4844484903656501,1.916203703703704,0.09375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,1.0,0.1,0.7125879389300751,-0.8,0.7125879389300751,0.5555555555555556,1021,370,7633,1,1,1,1,1,1,0,0,1,1,1,close
2562,751,166,121,0.4211803975117584,1.916203703703704,0.0588235294117647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,1.0,0.1,0.7125879389300751,-0.8,0.7125879389300751,0.5555555555555556,1021,370,7633,1,1,1,1,1,1,0,0,1,1,1,close
2562,751,166,121,0.4430283720224549,1.916203703703704,0.0967741935483871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,1.0,0.1,0.7125879389300751,-0.8,0.7125879389300751,0.5555555555555556,1021,370,7633,1,1,1,1,1,1,0,0,1,1,1,close
2562,751,166,121,0.4622970717645274,1.916203703703704,0.0379746835443038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,1.0,0.1,0.7125879389300751,-0.8,0.7125879389300751,0.5555555555555556,1021,370,7633,1,1,1,1,1,1,0,0,1,1,1,close
2562,751,166,121,0.3793051130329237,1.916203703703704,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,1.0,0.1,0.7125879389300751,-0.8,0.7125879389300751,0.5555555555555556,1021,370,7633,1,1,1,1,1,1,0,0,1,1,1,close
2562,751,166,121,0.1121984524351388,1.916203703703704,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,REC_CATCH_EXCEPTION,3,1.0,1.0,0.7125879389300751,1.0,0.7125879389300751,0.5555555555555556,99,370,7633,0,0,1,1,0,0,0,0,0,1,1,close
2251,498,86,121,0.8256967406707605,0.087833827893175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,DLS_DEAD_LOCAL_STORE,3,1.0,0.26,0.7125879389300751,-0.48,0.7125879389300751,0.0666666666666666,1021,370,1717,1,1,1,1,1,0,0,0,0,1,1,close
2251,498,86,121,0.9008030231459612,0.087833827893175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.26,0.7125879389300751,-0.48,0.7125879389300751,0.0666666666666666,1021,370,1717,1,1,1,1,1,0,0,0,0,1,1,open
2251,498,86,121,0.937805070067706,0.087833827893175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,DLS_DEAD_LOCAL_STORE,3,1.0,0.26,0.7125879389300751,-0.48,0.7125879389300751,0.0666666666666666,1021,370,1717,1,1,1,1,1,0,0,0,0,1,1,close
2251,498,86,121,0.9475673122342938,0.087833827893175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,DMI_DOH,2,1.0,1.0,0.2950820030805853,1.0,0.2950820030805853,0.0666666666666666,1021,370,1717,1,1,1,1,1,0,0,0,0,1,1,close
2251,498,86,121,0.5493623051487955,0.087833827893175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,0.0666666666666666,1021,370,1717,1,1,1,1,1,0,0,0,0,1,1,open
2251,498,86,121,0.0557392536608408,0.087833827893175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,0.0666666666666666,1021,370,1717,1,1,1,1,1,0,0,0,0,1,1,close
2251,498,86,121,0.0531412376003778,0.087833827893175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.8333333333333334,0.5552680871869015,0.6666666666666666,0.5552680871869015,0.0666666666666666,1021,370,1717,1,1,1,1,1,0,0,0,0,1,1,close
2251,498,86,121,0.0394426074633915,0.087833827893175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.8333333333333334,0.5552680871869015,0.6666666666666666,0.5552680871869015,0.0666666666666666,1021,370,1717,1,1,1,1,1,0,0,0,0,1,1,close
2251,498,86,121,0.0573925366084081,0.087833827893175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.8333333333333334,0.5552680871869015,0.6666666666666666,0.5552680871869015,0.0666666666666666,1021,370,1717,1,1,1,1,1,0,0,0,0,1,1,close
2251,498,86,121,0.0436939064714218,0.087833827893175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.8333333333333334,0.5552680871869015,0.6666666666666666,0.5552680871869015,0.0666666666666666,1021,370,1717,1,1,1,1,1,0,0,0,0,1,1,close
2251,498,86,121,0.0321209258384506,0.087833827893175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0,0.2647564154640469,-1.0,0.2647564154640469,0.0666666666666666,1021,370,1717,1,1,1,1,1,0,0,0,0,1,1,open
2251,498,86,121,0.0415682569674067,0.087833827893175,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,NP_TOSTRING_COULD_RETURN_NULL,2,-1.0,0.0,0.5552680871869015,-1.0,0.5552680871869015,0.0666666666666666,730,370,1717,0,0,1,1,1,0,0,0,0,1,1,open
2562,751,12,121,0.5494505494505495,0.1193548387096774,0.5042016806722689,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.6,810,370,487,0,0,1,1,0,0,0,0,0,0,0,close
2562,751,12,121,0.9230769230769232,0.1193548387096774,0.5869565217391305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.6,810,370,487,0,0,1,1,0,0,0,0,0,0,0,open
2562,751,12,121,0.9230769230769232,0.1193548387096774,0.5869565217391305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.6,810,370,487,0,0,1,1,0,0,0,0,0,0,0,open
2562,751,55,121,0.7185761957730812,0.1678832116788321,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,0.3333333333333333,1021,370,705,0,1,1,1,0,0,0,0,0,0,1,close
2562,751,55,121,0.3882091212458287,0.1678832116788321,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,0.3333333333333333,1021,370,705,0,1,1,1,0,0,0,0,0,0,1,close
2562,751,55,121,0.3704115684093437,0.1678832116788321,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,0.3333333333333333,1021,370,705,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,52,102,0.0690537084398976,0.0472837022132796,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,BAD_PRACTICE,HE_EQUALS_NO_HASHCODE,2,1.0,1.0,0.5552680871869015,1.0,0.5552680871869015,0.0,1021,400,2040,0,1,1,1,0,0,0,0,0,0,1,close
2562,751,52,102,0.082693947144075,0.0472837022132796,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.1153846153846153,0.2647564154640469,-0.7692307692307693,0.2647564154640469,0.0,1021,400,2040,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,10,102,0.8931297709923665,0.2417582417582417,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-1.0,1021,400,219,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,10,102,0.9694656488549618,0.2417582417582417,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-1.0,1021,400,219,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,10,102,0.816793893129771,0.2417582417582417,0.75,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-1.0,1021,400,219,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,49,102,0.2504504504504504,0.0788608981380065,0.4782608695652174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,155,STYLE,BC_UNCONFIRMED_CAST,3,1.0,1.0,0.7125879389300751,1.0,0.7125879389300751,-0.8064516129032258,1021,400,942,0,1,1,1,0,0,0,0,0,0,1,close
2562,751,49,102,0.5441441441441441,0.0788608981380065,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.8064516129032258,1021,400,942,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,49,102,0.5423423423423424,0.0788608981380065,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.8064516129032258,1021,400,942,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,49,102,0.4927927927927928,0.0788608981380065,0.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.8064516129032258,1021,400,942,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,49,102,0.4909909909909909,0.0788608981380065,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.8064516129032258,1021,400,942,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,49,102,0.4756756756756757,0.0788608981380065,0.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.8064516129032258,1021,400,942,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,49,102,0.4738738738738738,0.0788608981380065,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.8064516129032258,1021,400,942,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,49,102,0.5099099099099099,0.0788608981380065,0.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.8064516129032258,1021,400,942,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,49,102,0.5081081081081081,0.0788608981380065,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.8064516129032258,1021,400,942,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,49,102,0.527027027027027,0.0788608981380065,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.8064516129032258,1021,400,942,0,1,1,1,0,0,0,0,0,0,1,open
2562,751,49,102,0.5252252252252252,0.0788608981380065,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.8064516129032258,1021,400,942,0,1,1,1,0,0,0,0,0,0,1,open
