F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-URL,F3-String[],F3-ObjectName,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,category
5525,326,71,13,0.8794559099437148,0.8891129032258065,0.0647107781939242,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0555555555555555,0.2127614114225195,-0.8888888888888888,0.2127614114225195,-1.0,2171,0,916,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
5525,326,8,13,0.9817629179331308,0.2358078602620087,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,1.0,2171,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,15,13,0.5662983425414365,0.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,REC_CATCH_EXCEPTION,3,0.0,0.1481481481481481,0.2127614114225195,-0.7037037037037037,0.2127614114225195,0.0,2171,0,313,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,15,13,0.5414364640883977,0.5,0.5769230769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,0.0,0.0714285714285714,0.00033522329041809555,-0.8571428571428571,0.00033522329041809555,0.0,2171,0,313,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
5525,326,68,13,0.0993560257589696,0.3824362606232294,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,1.0,2171,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,18,25,0.9578012215435868,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,1.0,2171,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,18,25,0.9189339255968906,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,1.0,2171,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,18,25,0.8461965574680733,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,1.0,2171,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,18,25,0.8212104386451972,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,1.0,2171,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,18,25,0.3781232648528595,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.1481481481481481,0.2127614114225195,-0.7037037037037037,0.2127614114225195,1.0,2171,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,12,37,0.75,3.5869565217391304,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2307692307692307,0.0,-0.5384615384615384,0.0,-1.0,2171,9,211,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
5525,326,22,37,0.1180124223602484,0.5212765957446809,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,2,-1.0,0.0,0.6163151759730154,-1.0,0.6163151759730154,-1.0,14641,9,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
5525,326,22,37,0.5434782608695652,0.5212765957446809,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-1.0,2171,9,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
5525,326,22,37,0.6024844720496895,0.5212765957446809,0.3529411764705882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,MT_CORRECTNESS,VO_VOLATILE_INCREMENT,1,-1.0,0.0,0.1951022179705215,-1.0,0.1951022179705215,-1.0,2171,9,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
5525,326,40,37,0.2568270481144343,0.7019704433497537,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,0.7142857142857143,2171,9,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,40,37,0.6384915474642393,0.7019704433497537,0.9523809523809524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,0.7142857142857143,2171,9,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
5525,326,40,37,0.4830949284785436,0.7019704433497537,0.1379310344827586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,1.0,0.3426181989319204,1.0,0.3426181989319204,0.7142857142857143,2171,9,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,40,37,0.8940182054616385,0.7019704433497537,0.2666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,1.0,0.3426181989319204,1.0,0.3426181989319204,0.7142857142857143,2171,9,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,40,37,0.5474642392717816,0.7019704433497537,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,1.0,0.3426181989319204,1.0,0.3426181989319204,0.7142857142857143,2171,9,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,40,37,0.9135240572171652,0.7019704433497537,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,1.0,0.3426181989319204,1.0,0.3426181989319204,0.7142857142857143,2171,9,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,40,37,0.523407022106632,0.7019704433497537,0.2121212121212121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,1.0,0.3426181989319204,1.0,0.3426181989319204,0.7142857142857143,2171,9,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,36,37,0.4161545215100966,0.7525083612040134,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,0.0,2171,9,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,36,37,0.7243195785776997,0.7525083612040134,0.8795180722891566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,0.0,2171,9,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
5525,326,14,37,0.6875,0.8310502283105022,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,1.0,2171,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
5525,326,14,37,0.5138888888888888,0.8310502283105022,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,BAD_PRACTICE,DE_MIGHT_IGNORE,3,1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,1.0,2171,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
14603,1929,3,1,0.5256410256410257,0.253012048192771,0.2018348623853211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.9074074074074074,0.3426181989319204,0.8148148148148148,0.3426181989319204,-1.0,11249,0,182,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
14603,1929,3,1,0.5598290598290598,0.253012048192771,0.2752293577981651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.9074074074074074,0.3426181989319204,0.8148148148148148,0.3426181989319204,-1.0,11249,0,182,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
14727,1954,45,30,0.368070953436807,0.4708680142687277,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,-0.8181818181818182,11854,3,1033,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
14727,1954,45,30,0.6045824094604583,0.4708680142687277,0.9516129032258064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,3,-1.0,0.0,0.2127614114225195,-1.0,0.2127614114225195,-0.8181818181818182,12830,3,1033,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,open
14727,1954,45,30,0.7893569844789357,0.4708680142687277,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2307692307692307,0.0,-0.5384615384615384,0.0,-0.8181818181818182,12830,3,1033,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,open
14727,1954,45,30,0.7878787878787878,0.4708680142687277,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2307692307692307,0.0,-0.5384615384615384,0.0,-0.8181818181818182,12830,3,1033,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,open
14727,1954,45,30,0.6999260901699926,0.4708680142687277,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,3,1.0,0.4166666666666667,0.2127614114225195,-0.1666666666666666,0.2127614114225195,-0.8181818181818182,11461,3,1033,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
14727,1954,45,30,0.1160384331116038,0.4708680142687277,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,-1.0,0.4722222222222222,0.2127614114225195,-0.0555555555555555,0.2127614114225195,-0.8181818181818182,12652,3,1033,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
14727,1954,45,30,0.2985957132298595,0.4708680142687277,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1481481481481481,0.2127614114225195,-0.7037037037037037,0.2127614114225195,-0.8181818181818182,12830,3,1033,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,open
14727,1954,45,30,0.3473762010347376,0.4708680142687277,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1481481481481481,0.2127614114225195,-0.7037037037037037,0.2127614114225195,-0.8181818181818182,12830,3,1033,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,open
14727,1954,45,30,0.2331855136733185,0.4708680142687277,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1481481481481481,0.2127614114225195,-0.7037037037037037,0.2127614114225195,-0.8181818181818182,12830,3,1033,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,open
14727,1954,45,30,0.4375461936437546,0.4708680142687277,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0,0.6163151759730154,-1.0,0.6163151759730154,-0.8181818181818182,8877,3,1033,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
14727,1954,45,30,0.9002217294900222,0.4708680142687277,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,-1.0,0.0,0.3055555555555556,-1.0,0.3055555555555556,-0.8181818181818182,12652,3,1033,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
16184,2350,9,30,0.24375,0.8904109589041096,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,39,BAD_PRACTICE,NM_SAME_SIMPLE_NAME_AS_INTERFACE,2,0.0,1.0,0.6163151759730154,1.0,0.6163151759730154,1.0,12830,3,130,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,close
16184,2350,6,30,0.2233502538071066,0.1604651162790697,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.12,0.1526476686532771,-0.76,0.1526476686532771,-1.0,6988,3,147,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
16184,2350,141,30,0.1329394387001477,0.6626506024096386,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.1428571428571428,0.2127614114225195,-0.7142857142857143,0.2127614114225195,-1.0,8250,3,284,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
16184,2350,141,30,0.1403249630723781,0.6626506024096386,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.1428571428571428,0.2127614114225195,-0.7142857142857143,0.2127614114225195,-1.0,8250,3,284,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
16184,2350,141,30,0.1115214180206794,0.6626506024096386,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,-1.0,12830,3,284,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,open
16184,2350,141,30,0.1240768094534712,0.6626506024096386,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,-1.0,12830,3,284,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,open
4606,170,27,30,0.6075268817204301,0.5849056603773585,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,-1.0,0.0,0.6163151759730154,-1.0,0.6163151759730154,-1.0,12805,3,249,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
4606,170,27,30,0.5591397849462365,0.5849056603773585,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,-1.0,0.0,0.6163151759730154,-1.0,0.6163151759730154,-1.0,12805,3,249,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
4606,170,27,30,0.2455197132616487,0.5849056603773585,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,MT_CORRECTNESS,UL_UNRELEASED_LOCK_EXCEPTION_PATH,2,-1.0,0.0,0.1951022179705215,-1.0,0.1951022179705215,-1.0,12805,3,249,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
4606,170,27,30,0.7921146953405018,0.5849056603773585,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.1666666666666666,0.2127614114225195,-0.6666666666666666,0.2127614114225195,-1.0,12656,3,249,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
16184,2350,14,30,0.5774058577405857,2.242424242424242,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,1,-1.0,0.1428571428571428,0.6163151759730154,-0.7142857142857143,0.6163151759730154,-1.0,12668,3,76,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
15288,2086,29,30,0.5968028419182948,0.5195195195195195,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,-1.0,0.0,0.6163151759730154,-1.0,0.6163151759730154,-1.0,11934,3,508,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
15288,2086,29,30,0.5488454706927176,0.5195195195195195,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,-1.0,0.0,0.6163151759730154,-1.0,0.6163151759730154,-1.0,11934,3,508,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
15288,2086,29,30,0.2761989342806394,0.5195195195195195,0.1637931034482758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,MT_CORRECTNESS,UL_UNRELEASED_LOCK_EXCEPTION_PATH,2,-1.0,0.0,0.1951022179705215,-1.0,0.1951022179705215,-1.0,11934,3,508,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
15288,2086,29,30,0.7797513321492007,0.5195195195195195,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.1666666666666666,0.2127614114225195,-0.6666666666666666,0.2127614114225195,-1.0,11934,3,508,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
16184,2350,109,30,0.9016768292682928,0.4466666666666666,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2307692307692307,0.0,-0.5384615384615384,0.0,-0.6666666666666666,11948,3,692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
16184,2350,109,30,0.3788109756097561,0.4466666666666666,0.9696969696969696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1392405063291139,0.1526476686532771,-0.7215189873417721,0.1526476686532771,-0.6666666666666666,12712,3,692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
16184,2350,109,30,0.0304878048780487,0.4466666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,1.0,0.1526476686532771,1.0,0.1526476686532771,-0.6666666666666666,12747,3,692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
16184,2350,109,30,0.6448170731707317,0.4466666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1481481481481481,0.2127614114225195,-0.7037037037037037,0.2127614114225195,-0.6666666666666666,12830,3,692,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,open
16184,2350,39,30,0.6993197278911565,0.5946601941747572,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.4464285714285714,0.6163151759730154,-0.1071428571428571,0.6163151759730154,-0.6,11854,3,581,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
16184,2350,39,30,0.5482993197278911,0.5946601941747572,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,3,1.0,0.4166666666666667,0.2127614114225195,-0.1666666666666666,0.2127614114225195,-0.6,12830,3,581,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,close
16184,2350,39,30,0.3755102040816326,0.5946601941747572,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1481481481481481,0.2127614114225195,-0.7037037037037037,0.2127614114225195,-0.6,12830,3,581,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,open
16184,2350,39,30,0.6843537414965987,0.5946601941747572,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,39,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.0714285714285714,0.00033522329041809555,-0.8571428571428571,0.00033522329041809555,-0.6,11845,3,581,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
16184,2350,39,30,0.2625850340136054,0.5946601941747572,0.4074074074074074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.125,0.2127614114225195,-0.75,0.2127614114225195,-0.6,11392,3,581,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
11804,1461,4,30,0.419753086419753,0.6136363636363636,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,39,BAD_PRACTICE,NM_CLASS_NOT_EXCEPTION,2,0.0,0.0,0.6163151759730154,-1.0,0.6163151759730154,-1.0,8450,3,63,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,open
14384,1901,2,30,0.7027027027027027,2.555555555555556,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,39,BAD_PRACTICE,NM_SAME_SIMPLE_NAME_AS_INTERFACE,2,0.0,1.0,0.6163151759730154,1.0,0.6163151759730154,1.0,11030,3,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,close
16096,2327,8,21,0.3430656934306569,1.0847457627118644,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.12,0.1526476686532771,-0.76,0.1526476686532771,-1.0,11844,0,61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
