F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-ListenableFutureTask,F3-input,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-snazy@snazy.de,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,category
9172,1479,40,1036,0.0904761904761904,0.096192384769539,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,7440,268,460,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,close
9172,1479,40,1036,0.6460317460317461,0.096192384769539,0.1441441441441441,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
9172,1479,40,1036,0.8206349206349206,0.096192384769539,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.15,0.278234513135999,-0.7,0.278234513135999,1.0,7440,268,460,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,close
9172,1479,40,1036,0.0904761904761904,0.096192384769539,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,7440,268,460,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,close
5976,832,45,1036,0.0881057268722467,0.0985130111524163,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10252,268,171,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,close
5976,832,45,1036,0.6549192364170338,0.0985130111524163,0.1441441441441441,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
5976,832,45,1036,0.0881057268722467,0.0985130111524163,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10252,268,171,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,close
11984,1910,44,1036,0.0876923076923077,0.1282565130260521,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10252,268,560,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,close
11984,1910,44,1036,0.6861538461538461,0.1282565130260521,0.1441441441441441,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
11984,1910,44,1036,0.0876923076923077,0.1282565130260521,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10252,268,560,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,close
12602,2070,30,1036,0.1473429951690821,0.1672240802675585,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10870,268,359,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,close
12602,2070,30,1036,0.6618357487922706,0.1672240802675585,0.3529411764705882,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
12602,2070,30,1036,0.1473429951690821,0.1672240802675585,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10870,268,359,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,close
11984,1910,37,1036,0.109404990403071,0.1237373737373737,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10252,268,442,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,close
11984,1910,37,1036,0.6756238003838771,0.1237373737373737,0.2037037037037037,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
11984,1910,37,1036,0.109404990403071,0.1237373737373737,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10252,268,442,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,close
11896,1893,40,1036,0.1097770154373928,0.12,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10870,268,95,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,close
11896,1893,40,1036,0.6466552315608919,0.12,0.2037037037037037,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
11896,1893,40,1036,0.1097770154373928,0.12,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10870,268,95,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,close
4657,575,59,1036,0.0633397312859884,0.0911242603550295,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,2925,268,1780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,close
4657,575,59,1036,0.6353166986564299,0.0911242603550295,0.0771144278606965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,2925,268,1780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,close
4657,575,59,1036,0.0633397312859884,0.0911242603550295,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,2925,268,1780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,close
2547,145,12,1036,0.9382022471910112,0.1188811188811188,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2429,268,130,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,open
2547,145,12,1036,0.4719101123595505,0.1188811188811188,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2925,268,130,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,open
2547,145,12,1036,0.3764044943820224,0.1188811188811188,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2925,268,130,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,open
2547,145,12,1036,0.6573033707865169,0.1188811188811188,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2925,268,130,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,open
2547,145,12,1036,0.5337078651685393,0.1188811188811188,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2925,268,130,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,open
2547,145,12,1036,0.5955056179775281,0.1188811188811188,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2925,268,130,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,open
2547,145,12,1036,0.7191011235955056,0.1188811188811188,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2925,268,130,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,open
2547,145,12,1036,0.7921348314606742,0.1188811188811188,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.1067961165048543,9.026974593019176e-05,-0.7572815533980582,9.026974593019176e-05,-1.0,2925,268,130,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,open
8450,1359,34,1036,0.1154562383612663,0.1262135922330097,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10870,268,487,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,close
8450,1359,34,1036,0.6256983240223464,0.1262135922330097,0.2037037037037037,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
8450,1359,34,1036,0.1154562383612663,0.1262135922330097,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10870,268,487,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,close
12602,2070,24,1036,0.1954397394136807,0.2281553398058252,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10870,268,257,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,close
12602,2070,24,1036,0.1954397394136807,0.2281553398058252,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10870,268,257,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,close
12602,2070,24,1036,0.498371335504886,0.2281553398058252,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,UC_USELESS_VOID_METHOD,3,1.0,0.2727272727272727,0.054411266302256,-0.4545454545454545,0.054411266302256,1.0,10870,268,257,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,close
12602,2070,24,1036,0.98371335504886,0.2281553398058252,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.0719424460431654,0.054411266302256,-0.8489208633093526,0.054411266302256,1.0,4999,268,257,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
12602,2070,24,1036,0.96742671009772,0.2281553398058252,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.0719424460431654,0.054411266302256,-0.8489208633093526,0.054411266302256,1.0,4999,268,257,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
12602,2070,24,1036,0.986970684039088,0.2281553398058252,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,UC_USELESS_VOID_METHOD,3,1.0,0.2727272727272727,0.054411266302256,-0.4545454545454545,0.054411266302256,1.0,10870,268,257,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,close
12602,2070,24,1036,0.970684039087948,0.2281553398058252,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,UC_USELESS_VOID_METHOD,3,1.0,0.2727272727272727,0.054411266302256,-0.4545454545454545,0.054411266302256,1.0,10870,268,257,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,close
6440,919,24,1036,0.2032258064516129,0.2427184466019417,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,8631,268,192,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,close
6440,919,24,1036,0.2032258064516129,0.2427184466019417,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,8631,268,192,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,close
6440,919,24,1036,0.5032258064516129,0.2427184466019417,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,UC_USELESS_VOID_METHOD,3,1.0,0.2727272727272727,0.054411266302256,-0.4545454545454545,0.054411266302256,1.0,8631,268,192,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,close
6440,919,24,1036,0.9838709677419356,0.2427184466019417,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.0719424460431654,0.054411266302256,-0.8489208633093526,0.054411266302256,1.0,4999,268,192,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
6440,919,24,1036,0.967741935483871,0.2427184466019417,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,DLS_DEAD_LOCAL_STORE,2,1.0,0.0719424460431654,0.054411266302256,-0.8489208633093526,0.054411266302256,1.0,4999,268,192,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
6440,919,24,1036,0.9870967741935484,0.2427184466019417,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,UC_USELESS_VOID_METHOD,3,1.0,0.2727272727272727,0.054411266302256,-0.4545454545454545,0.054411266302256,1.0,8631,268,192,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,close
6440,919,24,1036,0.970967741935484,0.2427184466019417,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,UC_USELESS_VOID_METHOD,3,1.0,0.2727272727272727,0.054411266302256,-0.4545454545454545,0.054411266302256,1.0,8631,268,192,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,close
12602,2070,37,1036,0.1173469387755102,0.130242825607064,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10870,268,167,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,close
12602,2070,37,1036,0.6122448979591837,0.130242825607064,0.2037037037037037,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
12602,2070,37,1036,0.1173469387755102,0.130242825607064,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10870,268,167,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,close
12441,2037,49,1036,0.0974632843791722,0.1170395869191049,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10870,268,303,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,close
12441,2037,49,1036,0.6955941255006676,0.1170395869191049,0.1117021276595744,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
12441,2037,49,1036,0.0974632843791722,0.1170395869191049,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10870,268,303,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,close
10189,1636,40,1036,0.1082474226804123,0.1177777777777777,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10870,268,515,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,close
10189,1636,40,1036,0.6460481099656358,0.1177777777777777,0.2037037037037037,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
10189,1636,40,1036,0.1082474226804123,0.1177777777777777,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10870,268,515,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,close
7045,1064,4,1036,0.581081081081081,0.625,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,497,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.236734693877551,0.0653943199930746,-0.436734693877551,0.0653943199930746,1.0,5313,268,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,close
12602,2070,39,1036,0.0894187779433681,0.2245322245322245,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10870,268,251,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,close
12602,2070,39,1036,0.6795827123695977,0.2245322245322245,0.1441441441441441,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
12602,2070,39,1036,0.0894187779433681,0.2245322245322245,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10870,268,251,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,close
11829,1884,59,1036,0.0656565656565656,0.0705596107055961,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10817,268,512,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,close
11829,1884,59,1036,0.6111111111111112,0.0705596107055961,0.0912280701754386,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
11829,1884,59,1036,0.0656565656565656,0.0705596107055961,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,10817,268,512,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,close
5811,800,37,1036,0.1091549295774647,0.1181818181818181,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,4079,268,479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
5811,800,37,1036,0.6302816901408451,0.1181818181818181,0.2037037037037037,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.2916666666666667,0.0653943199930746,-0.4,0.0653943199930746,1.0,3868,268,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
5811,800,37,1036,0.1091549295774647,0.1181818181818181,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.3142857142857143,0.278234513135999,-0.36,0.278234513135999,1.0,4079,268,479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
9294,1492,24,1036,0.1954397394136807,0.2281553398058252,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.28125,0.278234513135999,-0.421875,0.278234513135999,1.0,10870,268,92,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,close
