F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-input,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,category
11562,1562,24,1036,0.9043266301035954,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.9129655518514536,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,close
11562,1562,24,1036,0.9180198587661756,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
11562,1562,24,1036,0.9129655518514536,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,close
11562,1562,24,1036,0.4458006237229809,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.4539018532458687,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,open
11562,1562,24,1036,0.4554432376241173,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-0.9285714285714286,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-0.2294617563739376,3581,45,38125,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,open
11562,1562,24,1036,0.4458006237229809,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.4686525432842241,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.4754812345413485,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,open
11562,1562,24,1036,0.4768971574004373,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-0.9285714285714286,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-0.2294617563739376,3581,45,38125,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,open
11562,1562,24,1036,0.4686525432842241,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.4792450801161415,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,close
11562,1562,24,1036,0.4855360791482955,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
11562,1562,24,1036,0.4792450801161415,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,close
11562,1562,24,1036,0.4583109294906262,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,close
11562,1562,24,1036,0.4646019285227802,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
11562,1562,24,1036,0.4583109294906262,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,close
11562,1562,24,1036,0.9871491558232068,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.9909667706204968,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,open
11562,1562,24,1036,0.9871491558232068,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.993493924077858,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,close
11562,1562,24,1036,0.997311538875148,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
11562,1562,24,1036,0.993493924077858,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,close
11562,1562,24,1036,0.1510377459941929,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.1548553607914829,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,open
11562,1562,24,1036,0.1510377459941929,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.1573825142488439,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,close
11562,1562,24,1036,0.1612001290461339,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
11562,1562,24,1036,0.1573825142488439,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,close
11562,1562,24,1036,0.7562282682725742,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.7600458830698641,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,open
11562,1562,24,1036,0.7608882675556512,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-0.9285714285714286,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-0.2294617563739376,3581,45,38125,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,open
11562,1562,24,1036,0.7562282682725742,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.7626626518980536,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.7689536509302075,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
11562,1562,24,1036,0.7626626518980536,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.7896189554432376,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.7934365702405276,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,open
11562,1562,24,1036,0.7942789547263147,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-0.9285714285714286,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-0.2294617563739376,3581,45,38125,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,open
11562,1562,24,1036,0.7896189554432376,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.7960533390687171,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.802344338100871,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
11562,1562,24,1036,0.7960533390687171,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.7729684195433201,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.7767860343406101,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,open
11562,1562,24,1036,0.7729684195433201,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.7793131877979711,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.7856041868301251,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
11562,1562,24,1036,0.7793131877979711,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.8063591067139836,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.8101767215112736,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,open
11562,1562,24,1036,0.8063591067139836,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.8127038749686346,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.8189948740007886,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
11562,1562,24,1036,0.8127038749686346,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.8397497938846471,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.8435674086819371,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,open
11562,1562,24,1036,0.8444097931677241,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-0.9285714285714286,0.1153846153846153,0.7658131194859842,-0.7692307692307693,0.7658131194859842,-0.2294617563739376,3581,45,38125,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,open
11562,1562,24,1036,0.8397497938846471,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.8461841775101265,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3307516718356721,0.15625,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
11562,1562,24,1036,0.8524751765422806,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,0.0975609756097561,0.675,0.1947702742632286,0.3666666666666666,0.1947702742632286,-0.2294617563739376,2450,45,38125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
11562,1562,24,1036,0.8461841775101265,0.0573523922446918,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,497,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4425287356321839,0.3307516718356721,-0.1034482758620689,0.3307516718356721,-0.2294617563739376,9452,45,38125,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,open
