F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-CFMetaData,F3-Class,F3-EncryptionOptions,F3-Composites.EMPTY,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-type.toString().toLowerCase(),F3-boolean,F3-e.getKey().toLowerCase(),F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-BitSet,F3-input,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-xedin@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-jakers@gmail.com,F71-benedict@apache.org,F71-marcuse@apache.org,F71-marcuse@spotify.com,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,category
4088,110,78,1035,0.3462603878116344,0.0308674827035657,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,495,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6587677725118484,0.1851216715970729,0.4407582938388625,0.1851216715970729,1.0,9119,29,2073,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,close
4088,110,78,1035,0.969067405355494,0.0308674827035657,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,495,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.6587677725118484,0.1851216715970729,0.4407582938388625,0.1851216715970729,1.0,9119,29,2073,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,close
5600,397,255,1035,0.0115689060280089,0.0573789846517119,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,8855,29,4153,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,close
5600,397,255,1035,0.6462350314593058,0.0573789846517119,0.0120488974673919,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,4153,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,close
5600,397,255,1035,0.5311258662182144,0.0573789846517119,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,STYLE,FE_FLOATING_POINT_EQUALITY,3,1.0,0.6,0.7759481653230883,0.2,0.7759481653230883,1.0,7913,29,4153,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,close
5600,397,255,1035,0.0115689060280089,0.0573789846517119,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,8855,29,4153,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,close
5600,397,40,1035,0.0977198697068403,0.1108786610878661,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,3636,29,464,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
5600,397,40,1035,0.6726384364820847,0.1108786610878661,0.1441441441441441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
5600,397,40,1035,0.0977198697068403,0.1108786610878661,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,3636,29,464,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,close
6731,624,49,1035,0.0848806366047745,0.0948419301164725,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,9119,29,726,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,close
6731,624,49,1035,0.6644562334217506,0.0948419301164725,0.1117021276595744,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
6731,624,49,1035,0.2539787798408488,0.0948419301164725,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.1875,0.3922751223959884,-0.625,0.3922751223959884,1.0,9119,29,726,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,close
6731,624,49,1035,0.0848806366047745,0.0948419301164725,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,9119,29,726,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,close
6440,554,54,1035,0.0622950819672131,0.0887096774193548,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,8515,29,879,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,close
6440,554,54,1035,0.6360655737704918,0.0887096774193548,0.0912280701754386,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
6440,554,54,1035,0.0622950819672131,0.0887096774193548,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,8515,29,879,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,close
6440,554,44,1035,0.0933852140077821,0.1038961038961039,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,9119,29,272,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,close
6440,554,44,1035,0.622568093385214,0.1038961038961039,0.1117021276595744,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
6440,554,44,1035,0.0933852140077821,0.1038961038961039,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,9119,29,272,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,close
10189,1271,37,1035,0.1171003717472119,0.1295843520782396,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,9119,29,450,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,close
10189,1271,37,1035,0.6598513011152416,0.1295843520782396,0.2037037037037037,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
10189,1271,37,1035,0.1171003717472119,0.1295843520782396,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,9119,29,450,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,close
12475,1680,44,1035,0.1015151515151515,0.1126213592233009,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,9119,29,562,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,close
12475,1680,44,1035,0.6621212121212121,0.1126213592233009,0.1441441441441441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
12475,1680,44,1035,0.1015151515151515,0.1126213592233009,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,9119,29,562,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,close
4657,210,38,1035,0.1161524500907441,0.1285714285714285,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,1174,29,441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,close
4657,210,38,1035,0.6533575317604355,0.1285714285714285,0.2037037037037037,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,1174,29,441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,close
4657,210,38,1035,0.1161524500907441,0.1285714285714285,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,1174,29,441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,close
11011,1379,37,1035,0.109404990403071,0.1237373737373737,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,7528,29,93,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,close
11011,1379,37,1035,0.6756238003838771,0.1237373737373737,0.2037037037037037,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
11011,1379,37,1035,0.109404990403071,0.1237373737373737,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,7528,29,93,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,close
11011,1379,40,1035,0.0989583333333333,0.1044444444444444,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,7528,29,95,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,close
11011,1379,40,1035,0.6423611111111112,0.1044444444444444,0.2037037037037037,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
11011,1379,40,1035,0.0989583333333333,0.1044444444444444,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,7528,29,95,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,close
5783,432,49,1035,0.0697674418604651,0.0729166666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,5746,29,281,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,close
5783,432,49,1035,0.6181150550795593,0.0729166666666666,0.1117021276595744,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
5783,432,49,1035,0.0697674418604651,0.0729166666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,5746,29,281,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,close
5811,435,51,1035,0.0694275274056029,0.0774962742175856,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,5066,29,726,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,close
5811,435,51,1035,0.6211936662606578,0.0774962742175856,0.1117021276595744,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
5811,435,51,1035,0.0694275274056029,0.0774962742175856,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,5066,29,726,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,close
5811,435,48,1035,0.070631970260223,0.1021671826625387,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,7471,29,397,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,close
5811,435,48,1035,0.630731102850062,0.1021671826625387,0.1117021276595744,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
5811,435,48,1035,0.070631970260223,0.1021671826625387,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,7471,29,397,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,close
5976,467,40,1035,0.1113013698630137,0.1222222222222222,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,7471,29,173,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,close
5976,467,40,1035,0.6472602739726028,0.1222222222222222,0.2037037037037037,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,close
5976,467,40,1035,0.1113013698630137,0.1222222222222222,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,7471,29,173,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,close
12602,1705,41,1035,0.0930232558139534,0.1021611001964636,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,9119,29,167,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,close
12602,1705,41,1035,0.6403100775193798,0.1021611001964636,0.1441441441441441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
12602,1705,41,1035,0.0930232558139534,0.1021611001964636,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,9119,29,167,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,close
9172,1114,40,1035,0.0904761904761904,0.096192384769539,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,5689,29,460,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,close
9172,1114,40,1035,0.6460317460317461,0.096192384769539,0.1441441441441441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
9172,1114,40,1035,0.753968253968254,0.096192384769539,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.1875,0.3922751223959884,-0.625,0.3922751223959884,1.0,5689,29,460,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,close
9172,1114,40,1035,0.0904761904761904,0.096192384769539,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,5689,29,460,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,close
5976,467,45,1035,0.0881057268722467,0.0985130111524163,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,8501,29,171,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,close
5976,467,45,1035,0.6549192364170338,0.0985130111524163,0.1441441441441441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
5976,467,45,1035,0.0881057268722467,0.0985130111524163,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,8501,29,171,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,close
11984,1545,44,1035,0.0876923076923077,0.1282565130260521,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,8501,29,560,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,close
11984,1545,44,1035,0.6861538461538461,0.1282565130260521,0.1441441441441441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
11984,1545,44,1035,0.0876923076923077,0.1282565130260521,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,8501,29,560,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,close
12602,1705,30,1035,0.1473429951690821,0.1672240802675585,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,9119,29,359,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,close
12602,1705,30,1035,0.6618357487922706,0.1672240802675585,0.3529411764705882,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
12602,1705,30,1035,0.1473429951690821,0.1672240802675585,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,9119,29,359,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,close
11984,1545,37,1035,0.109404990403071,0.1237373737373737,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,8501,29,442,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,close
11984,1545,37,1035,0.6756238003838771,0.1237373737373737,0.2037037037037037,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_COMPARE,3,1.0,0.675,0.1851216715970729,0.3666666666666666,0.1851216715970729,1.0,2117,29,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,close
11984,1545,37,1035,0.109404990403071,0.1237373737373737,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,0.0,0.4367816091954023,0.3922751223959884,-0.1091954022988505,0.3922751223959884,1.0,8501,29,442,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,close
11896,1528,40,1035,0.1097770154373928,0.12,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,495,BAD_PRACTICE,CN_IDIOM,2,0.0,0.5703125,0.3922751223959884,0.15625,0.3922751223959884,1.0,9119,29,95,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,close
