F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-getConfig().baseNameTerminator,F3-null,F3-byte[],F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-int,F3-Project.MSG_DEBUG,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-kevj@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-mclarke@unknown,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,category
5628,3676,16,117,0.9581589958158996,0.216867469879518,0.68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,76,BAD_PRACTICE,RR_NOT_CHECKED,3,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,11213,0,394,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,open
8784,4639,6,117,0.972972972972973,0.475,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,8372,0,161,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,open
5712,3701,15,117,0.6614906832298136,0.5769230769230769,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.0625,0.1524264447196081,-0.875,0.1524264447196081,-1.0,2736,0,407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,open
5712,3701,15,117,0.1118012422360248,0.5769230769230769,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,12445,0,407,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,open
12857,5158,6,117,0.4425531914893617,0.1590909090909091,0.0652173913043478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,76,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,12445,0,298,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,open
6259,3949,37,117,0.1032258064516129,0.724390243902439,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,6108,0,1611,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
6259,3949,37,117,0.0916129032258064,0.724390243902439,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,12811,0,1611,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,open
6259,3949,37,117,0.9716129032258064,0.724390243902439,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,REC_CATCH_EXCEPTION,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,8449,0,1611,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,open
6259,3949,37,117,0.0903225806451612,0.724390243902439,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,76,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,12811,0,1611,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,open
6259,3949,37,117,0.1470967741935483,0.724390243902439,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,12775,0,1611,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,open
7797,4317,16,117,0.1476683937823834,0.0613861386138613,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,76,STYLE,DB_DUPLICATE_BRANCHES,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,6810,0,192,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,open
7797,4317,16,117,0.5993091537132987,0.0613861386138613,0.2941176470588235,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,12775,0,192,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,open
7797,4317,16,117,0.614853195164076,0.0613861386138613,0.8235294117647058,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,12677,0,192,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,open
7797,4317,16,117,0.8894645941278065,0.0613861386138613,0.7272727272727273,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,12677,0,192,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,open
7797,4317,16,117,0.7184801381692574,0.0613861386138613,0.1215277777777777,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,12677,0,192,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,open
7797,4317,16,117,0.0725388601036269,0.0613861386138613,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,2,0.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,8711,0,192,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,open
7797,4317,16,117,0.0708117443868739,0.0613861386138613,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,2,0.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,12807,0,192,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,open
727,861,23,117,0.6728280961182994,0.6722408026755853,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,2420,0,1410,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
727,861,23,117,0.8576709796672828,0.6722408026755853,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,10735,0,1410,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,open
727,861,23,117,0.0757855822550831,0.6722408026755853,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,12837,0,1410,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,open
727,861,23,117,0.0961182994454713,0.6722408026755853,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.0,0.0,-1.0,0.0,-1.0,12837,0,1410,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,open
13078,5229,4,117,0.3883495145631068,0.1614906832298136,0.2112676056338028,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,12666,0,200,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,open
13078,5229,4,117,0.6116504854368932,0.1614906832298136,0.0517241379310344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,12666,0,200,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,open
6259,3949,8,117,0.4475655430711611,0.64,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-0.5,6501,0,77,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
6259,3949,8,117,0.4950842696629213,0.64,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-0.5,6501,0,77,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
6259,3949,8,117,0.446629213483146,0.64,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,REC_CATCH_EXCEPTION,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-0.5,43,0,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
6259,3949,8,117,0.8567415730337079,0.64,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-0.5,6501,0,77,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,close
3549,3004,5,117,0.773972602739726,0.9393939393939394,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,3137,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,open
6228,3932,28,117,0.9063492063492063,0.5264550264550265,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,5816,0,576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
4713,3509,29,117,0.1116173120728929,1.172972972972973,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,4301,0,455,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
4713,3509,29,117,0.4624145785876993,1.172972972972973,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,4301,0,455,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
4713,3509,29,117,0.5330296127562643,1.172972972972973,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,76,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.0,0.0,-1.0,0.0,-1.0,4301,0,455,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
4715,3509,7,117,0.5081967213114754,1.4883720930232558,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0,0.172399843912591,-1.0,0.172399843912591,-1.0,4303,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,open
9489,4678,24,117,0.1072695035460992,0.7298245614035088,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,9077,0,890,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,open
8641,4597,14,117,0.4540816326530612,0.151624548736462,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,8229,0,123,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,open
8641,4597,14,117,0.2525510204081632,0.151624548736462,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,8229,0,123,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,open
8641,4597,14,117,0.3163265306122449,0.151624548736462,0.1818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,STYLE,UC_USELESS_OBJECT,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,7911,0,123,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,open
1143,1567,4,5,0.9473684210526316,1.3,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,731,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
5548,3666,3,5,0.8850574712643678,0.8372093023255814,0.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,5136,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
727,861,5,7,0.945054945054945,1.8888888888888888,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,4351,0,22,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
727,861,5,7,0.6923076923076923,1.8888888888888888,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,4351,0,22,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
727,861,5,7,0.934065934065934,1.8888888888888888,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,3009,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,open
11416,4801,8,3,0.8961748633879781,1.0493827160493827,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,BAD_PRACTICE,CN_IDIOM_NO_SUPER_CALL,2,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,4671,0,262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
11416,4801,16,3,0.4711111111111111,0.9509803921568628,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,6782,0,391,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,open
11416,4801,16,3,0.7022222222222222,0.9509803921568628,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,10735,0,391,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,open
11416,4801,16,3,0.7377777777777778,0.9509803921568628,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,10735,0,391,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,open
11416,4801,16,3,0.8444444444444444,0.9509803921568628,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,10735,0,391,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,open
11416,4801,16,3,0.88,0.9509803921568628,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,10735,0,391,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,open
11416,4801,16,3,0.3911111111111111,0.9509803921568628,0.5714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,8457,0,391,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,open
11416,4801,16,3,0.5511111111111111,0.9509803921568628,0.4722222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.0297029702970297,0.1524264447196081,-0.9405940594059404,0.1524264447196081,-1.0,315,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,open
2536,2546,13,73,0.6075471698113207,0.5605095541401274,0.8823529411764706,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,2124,0,159,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
2536,2546,13,73,0.6754716981132075,0.5605095541401274,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.0,0.0,-1.0,0.0,-1.0,2124,0,159,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,open
1214,1651,12,73,0.1674641148325359,0.6902654867256637,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,802,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,open
4422,3369,21,73,0.1194539249146757,0.7290322580645161,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,4010,0,240,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,open
2006,2224,10,73,0.2164948453608247,0.584070796460177,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,1594,0,57,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,open
4713,3509,16,73,0.1492537313432835,0.5796178343949044,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40,STYLE,RI_REDUNDANT_INTERFACES,3,0.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,4301,0,226,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
2031,2235,27,73,0.1096938775510204,0.6666666666666666,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.0484848484848484,0.00022869617867212863,-0.9030303030303032,0.00022869617867212863,-1.0,4301,0,337,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
2031,2235,27,73,0.6403061224489796,0.6666666666666666,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,4301,0,337,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
2031,2235,27,73,0.6530612244897959,0.6666666666666666,0.7333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0128205128205128,0.159771610673744,-0.9743589743589745,0.159771610673744,-1.0,4301,0,337,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
1214,1651,3,73,0.8198924731182796,0.1492537313432835,0.0790816326530612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.2222222222222222,0.1524264447196081,-0.5555555555555556,0.1524264447196081,-1.0,802,0,141,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,open
1214,1651,3,73,0.5161290322580645,0.1492537313432835,0.1703703703703703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,-1.0,0.2222222222222222,0.1524264447196081,-0.5555555555555556,0.1524264447196081,-1.0,802,0,141,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,open
1214,1651,3,73,0.3494623655913978,0.1492537313432835,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,BAD_PRACTICE,IT_NO_SUCH_ELEMENT,3,-1.0,0.0,0.159771610673744,-1.0,0.159771610673744,-1.0,802,0,141,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,open
1214,1651,3,73,0.3064516129032258,0.1492537313432835,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.0,0.0,-1.0,0.0,-1.0,802,0,141,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,open
4713,3509,29,117,0.6537585421412301,1.172972972972973,0.625,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,76,STYLE,EQ_DOESNT_OVERRIDE_EQUALS,2,-1.0,0.0,0.1524264447196081,-1.0,0.1524264447196081,-1.0,7633,0,455,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,open
2033,2235,15,73,0.6292134831460674,0.4790419161676646,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,902,0,216,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,open
2033,2235,15,73,0.605992509363296,0.4790419161676646,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0,0.1552560196195005,-1.0,0.1552560196195005,-1.0,902,0,216,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,open
