F72,F25,F65,F68,F101,F104,F105,F3-TEST_PROPERTIES,F3-NA,F3-SortOrder.DESC,F3-SortOrder.ASC,F3-null,F3-byte[],F3-getUrl(),F3-boolean,F3-Object,F3-PhoenixArray,F3-String,F3-long,F3-int,F3-Properties,F3-List<ParseNode>,F3-BitSet,F3-PreparedStatement,F3-input,F3-Connection,F3-PDataType,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-jmahonin@interset.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-samarth@apache.org,F71-mujtaba@apache.org,F71-wei.xue@intel.com,category
1977,702,57,119,0.6249621326870646,0.1387073347857661,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,61,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1212121212121212,0.0114888357713585,-0.7575757575757576,555.6565217391304,-0.7857142857142857,1229,459,3205,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,open
1977,702,57,119,0.6282944562253863,0.1387073347857661,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,61,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1212121212121212,0.0114888357713585,-0.7575757575757576,555.6565217391304,-0.7857142857142857,1229,459,3205,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,open
1977,702,57,119,0.8885186307179642,0.1387073347857661,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,61,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1212121212121212,0.0114888357713585,-0.7575757575757576,555.6565217391304,-0.7857142857142857,1229,459,3205,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,open
1101,247,22,186,0.1392857142857143,0.0748898678414096,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,BAD_PRACTICE,SE_BAD_FIELD,3,0.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,353,133,227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1977,702,23,119,0.6823104693140795,0.1415525114155251,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0225249425685392,-0.9642857142857144,511.1056338028169,-1.0,1167,459,219,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,open
1977,702,0,119,0.5054945054945055,0.265625,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0225249425685392,-0.9642857142857144,511.1056338028169,-1.0,1229,459,81,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1977,702,0,119,0.5494505494505495,0.265625,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0225249425685392,-0.9642857142857144,511.1056338028169,-1.0,1229,459,81,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1977,702,17,119,0.4905263157894737,0.109375,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,BAD_PRACTICE,CN_IDIOM_NO_SUPER_CALL,2,1.0,1.0,0.1695966485154874,1.0,499.0817391304348,1.0,840,459,413,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,close
1977,702,17,119,0.3873684210526316,0.109375,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,61,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1212121212121212,0.0114888357713585,-0.7575757575757576,555.6565217391304,1.0,1229,459,413,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,close
1975,702,9,119,0.6788990825688074,0.391304347826087,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,MT_CORRECTNESS,DC_DOUBLECHECK,2,-1.0,0.0,0.1032580904375776,-1.0,477.61538461538464,-1.0,1227,459,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1977,702,62,119,0.3187134502923976,1.027972027972028,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,61,I18N,DM_CONVERT_CASE,3,-1.0,0.2962962962962963,4.381207012409632e-05,-0.4074074074074074,336.7362637362637,-1.0,909,459,393,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,open
1977,702,62,119,0.283625730994152,1.027972027972028,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0225249425685392,-0.9642857142857144,511.1056338028169,-1.0,1227,459,393,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,open
1977,702,62,119,0.4181286549707602,1.027972027972028,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0225249425685392,-0.9642857142857144,511.1056338028169,-1.0,1227,459,393,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,open
1977,702,62,119,0.1608187134502924,1.027972027972028,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0225249425685392,-0.9642857142857144,511.1056338028169,-1.0,1227,459,393,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,open
1977,702,68,119,0.8446115288220551,0.0713587487781036,0.4387755102040816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,1.0,0.0344827586206896,0.1482261585147855,-0.9310344827586208,524.3518123667377,1.0,546,459,1137,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,close
1977,702,9,119,0.3774834437086092,0.146551724137931,0.0895522388059701,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,61,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,1229,459,118,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,open
1977,702,9,119,0.4370860927152318,0.146551724137931,0.2238805970149253,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,2,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1229,459,118,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,open
1977,702,4,119,0.6022727272727273,0.2833333333333333,0.1818181818181818,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,61,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,1229,459,60,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,open
1977,702,4,119,0.7045454545454546,0.2833333333333333,0.4545454545454545,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,2,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,1229,459,60,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,open
986,174,6,119,0.8769230769230769,0.9629629629629628,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,61,BAD_PRACTICE,EQ_CHECK_FOR_OPERAND_NOT_COMPATIBLE_WITH_THIS,1,-1.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,238,459,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,702,8,119,0.4827586206896552,0.288135593220339,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0225249425685392,-0.9642857142857144,511.1056338028169,-1.0,1227,459,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,702,8,119,0.7011494252873564,0.288135593220339,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,-1.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,1227,459,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1975,702,8,119,0.6781609195402298,0.288135593220339,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,-1.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,1227,459,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
1936,689,8,119,0.5147058823529411,0.22,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.1482261585147855,-1.0,524.3518123667377,-1.0,1229,459,19,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,open
1946,693,6,119,0.1831683168316831,0.1509433962264151,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,61,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1212121212121212,0.0114888357713585,-0.7575757575757576,555.6565217391304,-1.0,1229,459,138,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,open
1946,693,6,119,0.400990099009901,0.1509433962264151,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,61,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1212121212121212,0.0114888357713585,-0.7575757575757576,555.6565217391304,-1.0,1229,459,138,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,open
1470,447,9,13,0.7256637168141593,0.5401459854014599,0.3414634146341463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,BAD_PRACTICE,RR_NOT_CHECKED,2,1.0,0.3333333333333333,0.1695966485154874,-0.3333333333333333,499.0817391304348,1.0,722,131,209,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
762,9,8,13,0.5153846153846153,0.7727272727272727,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1212121212121212,0.0114888357713585,-0.7575757575757576,555.6565217391304,1.0,14,131,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,close
1476,448,18,13,0.931740614334471,0.1688311688311688,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,MALICIOUS_CODE,EI_EXPOSE_REP2,2,1.0,0.4418604651162791,0.0225249425685392,-0.1162790697674418,511.1056338028169,1.0,343,131,124,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,close
1977,702,14,7,0.7798165137614679,0.2266666666666666,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1818181818181818,0.1482261585147855,-0.6363636363636364,524.3518123667377,-1.0,5,32,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1259,333,9,7,0.9393939393939394,0.3230769230769231,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.1818181818181818,0.1482261585147855,-0.6363636363636364,524.3518123667377,-1.0,511,32,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1314,378,49,107,0.3173150266971777,0.146780303030303,0.2368421052631578,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,STYLE,DLS_DEAD_LOCAL_STORE,3,1.0,0.4363636363636363,0.1482261585147855,-0.1272727272727272,524.3518123667377,0.6,566,55,770,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1314,378,49,107,0.4080854309687262,0.146780303030303,0.979591836734694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,1.0,0.3846153846153846,0.1482261585147855,-0.2307692307692307,524.3518123667377,0.6,566,55,770,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1314,378,49,107,0.2288329519450801,0.146780303030303,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,138,CORRECTNESS,RC_REF_COMPARISON,1,-1.0,0.0,0.2246331827972645,-1.0,418.88028169014086,0.6,228,55,770,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1314,378,49,107,0.9557589626239512,0.146780303030303,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,BAD_PRACTICE,DE_MIGHT_IGNORE,2,1.0,0.2,0.1695966485154874,-0.6,499.0817391304348,0.6,228,55,770,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1314,378,49,107,0.9977116704805492,0.146780303030303,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,1.0,0.3846153846153846,0.1482261585147855,-0.2307692307692307,524.3518123667377,0.6,566,55,770,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,close
1314,378,21,107,0.1571428571428571,0.1024096385542168,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,138,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,566,55,155,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1314,378,11,107,0.2790697674418604,0.3090909090909091,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,138,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,566,55,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
942,148,11,107,0.9591836734693876,0.25,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,CORRECTNESS,IP_PARAMETER_IS_DEAD_BUT_OVERWRITTEN,3,-1.0,0.0,0.2246331827972645,-1.0,418.88028169014086,-1.0,188,55,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1314,378,15,107,0.2727272727272727,0.1981981981981982,0.8333333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0225249425685392,-0.9642857142857144,511.1056338028169,-1.0,566,55,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1314,378,15,107,0.3961038961038961,0.1981981981981982,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0225249425685392,-0.9642857142857144,511.1056338028169,-1.0,566,55,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1314,378,15,107,0.1818181818181818,0.1981981981981982,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,138,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,566,55,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1314,378,15,107,0.5064935064935064,0.1981981981981982,0.2941176470588235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,566,55,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1314,378,15,107,0.948051948051948,0.1981981981981982,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,138,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1212121212121212,0.0114888357713585,-0.7575757575757576,555.6565217391304,-1.0,566,55,13,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,open
1314,378,11,107,0.2873563218390804,0.3035714285714285,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,138,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,566,55,92,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1314,378,22,107,0.1743119266055046,0.1235294117647058,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,138,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,566,55,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,open
1314,378,11,107,0.2608695652173913,0.2786885245901639,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,138,BAD_PRACTICE,HE_INHERITS_EQUALS_USE_HASHCODE,2,0.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,566,55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1314,378,104,107,0.1633535004321521,0.2048780487804878,0.4567901234567901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.4363636363636363,0.1482261585147855,-0.1272727272727272,524.3518123667377,-1.0,566,55,997,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1314,378,104,107,0.146067415730337,0.2048780487804878,0.2345679012345679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,STYLE,DLS_DEAD_LOCAL_STORE,1,-1.0,0.4363636363636363,0.1482261585147855,-0.1272727272727272,524.3518123667377,-1.0,566,55,997,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1314,378,104,107,0.6058772687986171,0.2048780487804878,0.6216216216216216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.4363636363636363,0.1482261585147855,-0.1272727272727272,524.3518123667377,-1.0,566,55,997,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1314,378,104,107,0.9014693171996544,0.2048780487804878,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0225249425685392,-0.9642857142857144,511.1056338028169,-1.0,566,55,997,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1314,378,104,107,0.9049265341400172,0.2048780487804878,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0225249425685392,-0.9642857142857144,511.1056338028169,-1.0,566,55,997,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1314,378,104,107,0.2618841832324978,0.2048780487804878,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,BAD_PRACTICE,HE_EQUALS_USE_HASHCODE,2,-1.0,0.0,0.1695966485154874,-1.0,499.0817391304348,-1.0,566,55,997,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1314,378,104,107,0.42523768366465,0.2048780487804878,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,MALICIOUS_CODE,MS_MUTABLE_ARRAY,2,0.0,0.1,0.0225249425685392,-0.8,511.1056338028169,-1.0,566,55,997,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1314,378,104,107,0.4261019878997407,0.2048780487804878,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,MALICIOUS_CODE,MS_MUTABLE_ARRAY,2,0.0,0.1,0.0225249425685392,-0.8,511.1056338028169,-1.0,566,55,997,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,open
1314,378,104,107,0.933448573898012,0.2048780487804878,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,138,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,-1.0,0.0,0.1482261585147855,-1.0,524.3518123667377,-1.0,228,55,997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1314,378,5,107,0.9491525423728814,0.2247191011235955,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0225249425685392,-0.9642857142857144,511.1056338028169,-1.0,566,55,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1314,378,5,107,0.3220338983050847,0.2247191011235955,0.4166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,MT_CORRECTNESS,LI_LAZY_INIT_STATIC,3,-1.0,0.4444444444444444,0.1032580904375776,-0.1111111111111111,477.61538461538464,-1.0,566,55,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1314,378,5,107,0.3813559322033898,0.2247191011235955,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,138,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1212121212121212,0.0114888357713585,-0.7575757575757576,555.6565217391304,-1.0,566,55,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1138,257,69,107,0.8035420098846787,0.0161290322580645,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0344827586206896,0.1482261585147855,-0.9310344827586208,524.3518123667377,-1.0,390,55,561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,open
1138,257,69,107,0.8187808896210873,0.0161290322580645,0.296875,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0344827586206896,0.1482261585147855,-0.9310344827586208,524.3518123667377,-1.0,390,55,561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,open
1138,257,69,107,0.0840197693574958,0.0161290322580645,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0344827586206896,0.1482261585147855,-0.9310344827586208,524.3518123667377,-1.0,1229,55,561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,open
1138,257,69,107,0.7026359143327842,0.0161290322580645,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0344827586206896,0.1482261585147855,-0.9310344827586208,524.3518123667377,-1.0,1229,55,561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,open
1138,257,69,107,0.642504118616145,0.0161290322580645,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0344827586206896,0.1482261585147855,-0.9310344827586208,524.3518123667377,-1.0,1229,55,561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,open
