F72,F25,F65,F68,F101,F104,F105,F3-TEST_PROPERTIES,F3-NA,F3-SortOrder.DESC,F3-SortOrder.ASC,F3-null,F3-byte[],F3-getUrl(),F3-Object,F3-boolean,F3-PhoenixArray,F3-String,F3-long,F3-int,F3-Properties,F3-List<ParseNode>,F3-BitSet,F3-PreparedStatement,F3-input,F3-Connection,F3-PDataType,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-jyates@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-rajeshbabu.chintaguntla@huawei.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-mujtaba@apache.org,F71-wei.xue@intel.com,category
1921,596,45,185,0.8443316412859561,0.0862422997946611,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,189,965,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,open
1921,596,45,185,0.8697123519458545,0.0862422997946611,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,189,965,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,open
1921,596,45,185,0.9509306260575296,0.0862422997946611,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,189,965,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,open
1921,596,45,185,0.9695431472081218,0.0862422997946611,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,189,965,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,open
1921,596,45,185,0.988155668358714,0.0862422997946611,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,189,965,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,open
1921,596,45,185,0.3891708967851099,0.0862422997946611,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,189,965,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,open
1921,596,45,185,0.4060913705583756,0.0862422997946611,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,189,965,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,open
1921,596,45,185,0.4230118443316413,0.0862422997946611,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,189,965,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,open
1921,596,45,185,0.4399323181049069,0.0862422997946611,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,189,965,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,open
1921,596,45,185,0.4568527918781725,0.0862422997946611,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,189,965,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,open
1921,596,45,185,0.4737732656514382,0.0862422997946611,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,189,965,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,open
1921,596,45,185,0.4906937394247039,0.0862422997946611,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1392405063291139,0.0346429740061516,-0.7215189873417721,481.2633928571428,-1.0,1080,189,965,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,open
897,0,162,185,0.6409883720930233,0.2224933451641526,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.4912280701754385,0.3301508057104579,-0.0175438596491228,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,162,185,0.6048934108527132,0.2224933451641526,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,162,185,0.4337855297157623,0.2224933451641526,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,162,185,0.4477551679586563,0.2224933451641526,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,162,185,0.6592377260981912,0.2224933451641526,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,162,185,0.6760335917312662,0.2224933451641526,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,154,STYLE,SF_SWITCH_NO_DEFAULT,2,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,162,185,0.9781976744186046,0.2224933451641526,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.05,0.0346429740061516,-0.9,481.2633928571428,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,162,185,0.8520671834625323,0.2224933451641526,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.05,0.0346429740061516,-0.9,481.2633928571428,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.8387376118541325,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.4912280701754385,0.3301508057104579,-0.0175438596491228,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.8328682767247185,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.4912280701754385,0.3301508057104579,-0.0175438596491228,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.8340229000288656,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.4912280701754385,0.3301508057104579,-0.0175438596491228,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.7681131530838065,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.4912280701754385,0.3301508057104579,-0.0175438596491228,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.7990955450784182,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.4912280701754385,0.3301508057104579,-0.0175438596491228,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.7812951024728182,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.4912280701754385,0.3301508057104579,-0.0175438596491228,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.0273260848648128,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0178571428571428,0.0228834259810278,-0.9642857142857144,442.1648351648352,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.0083710189550659,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.0476190476190476,0.0228834259810278,-0.7619047619047619,442.1648351648352,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.7097405304852625,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.2931781006446646,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.2583108823246416,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.3031607812951025,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.3153640861511037,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.6021681259822316,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.7405465216972963,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.7020109689213894,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.906667949581449,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.6740095383503774,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.926062871988014,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.1878507970108085,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.3617536690419456,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.229978511177395,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.6291297464202305,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.7218640751788062,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.2769712787453093,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.1326396429831434,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.1507543032506697,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.1022322717213509,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.1160396420667757,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.2995285288174732,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.4624966104808306,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.2888097758106417,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.2521889733474454,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.170460887135572,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.2441787741749254,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.3843321116485746,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.3979076826185456,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.0948715481574136,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.5916482247666699,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.2032778472689951,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.2183360595272458,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.8759902498476538,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.8397046088713557,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.4791686712210141,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.9109015683633216,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.192437217357837,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
897,0,114,185,0.8573078033291639,0.1373239436619718,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0,0.3301508057104579,-1.0,459.622030237581,-1.0,1080,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
